,0
682,"관세가격신고서는 평가방법을 결정하는 거래관계 사실신고서와 결정된 평가방법에 의거 관세 등 제세액을 산출하는 근거서류인 세무조정 계산서로 구분되어 있으며 무환수입물품으로 가격신고 생략물품(수출용 원재료, 관세법 등에 의거 관세가 면제되는 물품 등)은 무환수입물품 가격신고서를 사용, 신고한다."
683,지정된 상품의 재고가 없을 때 사용되는 용어이다.
684,IOP로 약칭한다. WA 조건에서는 소손해에 대해서 그것이 담보위험에 기인하였는지 판정하기가 어려우므로 보험자는 WA 3%처럼 면책률을 표시하는 것이 보통이다. 이러한 면책률이 적용되지 않기 위해서는 보험자와 면책률 불적용(IOP)을 협정하는데 이것을 WAIOP 특약이라고 한다.
685,"기업과 소비자간에 이루어지는 전자상거래 기업 간의 전자 상거래는 B to B인 것에 반하여, 기업과 소비자 간에 행해지는 전자 상거래, 온라인 쇼핑 등이 대표적인 예이다. 소비자나 기업의 인증, 카드 회사·은행과의 결제가 시스템상 중요하다."
686,예컨데 60d/s - 일람 후 60일 출급어음을 말한다.
687,판매대리점은 그 판매권의 범위에 따라 독점판매대리점(Exclusive Selling Agent : Sole Agent)와 한정독점판매대리점 두 가지가 있다. 한정독점대리점은 배타독점적 판매권에 약간의 제약이 가해진 것이다. 후자의 경우는 수수료가 지급되지 않지만 전자의 경우는 비록 대리점은 거치지 않았더라도 수수료가 지급되는 것이 일반적이다.
688,"무역화물의 외장의 형태를 말한다. 화물의 종류나 원재료, 완성품 등에 따라 여러 가지 형태로 분류된다. 상품은 각각 관례적인 포장형태가 정해져 있는 경우가 많다. 포장물은 그 외관에 따라 box, case, carton, drum, bundle 등으로 분류된다."
689,"상대적으로 규모가 작은 기업(연간 수출실적이 1,000만달러 이하로 자가 생산품 수출비중이 50% 이상인 업체)은 자금용도의 구분없이 수출신용장 등 금액의 일정비율 또는 과거 수출실적의 일정비율 상당액에 대하여 일괄 현금 융자하는 방식의 금융을 말한다."
690,"1992년 12월 조인, 94년 1월에 발효된 미국·캐나다·멕시코 북미 3국간의 무역협정. 약칭 NAFTA. 미국·캐나다 자유무역협정에 멕시코가 더해진 형태로 성립. 10∼15년에 걸쳐 가입국간의 관세를 단계적으로 철폐한다. NAFTA에 가입함으로서 멕시코는 직접투자와 수출 확대를 기대할 수 있고, 캐나다는 미국·캐나다 자유무역협정의 기득권익을 확보할 수 있다는 이점이 있다. 또 미국은 당시 동남아시아가 일본의 생산거점의 한 부분으로 편입되고 게다가 수출재를 흡수하는 시장의 역할을 맡고 있다는 인식이 퍼져, 그런 일본의 경제력에 대항하면서 유럽연합(EU)을 견제하고, 멕시코를 포함한 중남미와의 관계강화를 목표로 해야 한다는 주장이 강했다. 이처럼 정치경제적 상황을 배경으로 생긴 것이 NAFTA이다."
691,"도메인 네임은 최상위 도메인(Top Level Domain : TLD)과 차상위(Second Level Domain) 등으로 이뤄진다. 현재 최상위 도메인은 국가 코드로 이뤄진 것과 보편적 도메인(general top level domain) 네임. 네트워크의 논리적인 그룹명. jykim@SBmedia.co.kr란 인터넷 메일 어드레스에서 @의 오른 편에 위치한 것이 도메인 이름이다. 도메인을 확인하는 단어나 문자로 구성되며, 인터넷의 상호에 해당한다.도메인 네임은 최상위 도메인(Top Level Domain : TLD)과 차상위(Second Level Domain) 등으로 이뤄진다. 현재 최상위 도메인은 국가 코드로 이뤄진 것과 보편적 도메인(general top level domain : gTLD)으로 나눠져 있다. 국가코드 TLD(.kr, .jp, .uk 등의 도메인)는 각국 정보기관 또는 해당 지정기관이 등록을 담당한다. .com, .edu, .org, .net 등의 보편적 도메인은 국립과학재단과의 계약에 따라 미국 NSI에서 등록을 담당한다. 현재의 도메인 네임 중 edu는 대학, com은 상용 서비스 기관, org는 기타 비영리 기관, .net는 네트워크 회사를 나타낸다. .co.kr 도메인은 www.nic. co.kr에서 검색과 등록이 가능하다."
692,정기항로에 배선하고 있는 해운회사가 과다경쟁을 회피하고 경영을 안정화시키기 위하여 결성하는 일종의 Cartel을 해운동맹(Shipping Conference)이라고 한다. 이 해운동맹의 협정 중에서도 가장 중요한 것이 운임에 대한 협정이므로 운임동맹이라고도 부른다.
693,"

포대
식품과학기술대사전

면, 삼 같은 천연섬유나 레이온 같은 재생섬유, 비닐론, 폴리프로필렌, 나일론, 폴리에스테르 등의 합성 섬유 및 연신 테이프 얀(tape yarn) 등을 사용하여 직포하여 자루로 한 것을 말한다
외국어 표기 cloth bag(영어), woven bag(영어)

"
694,특허권자(허락자)가 제3자(실시권자)에 대하여 설정행위의 범위 내에서 그 특허발명을 실시하는 권리를 허락하는 것을 말한다.
695,"L/G Nego라고도 부른다. 신용장에 의거하여 제시된 서류에 어떤 신용장조건불일치가 있는 경우, 매입은행은 어음의 매입의뢰인과의 거래관계나 조건불일치의 내용에 따라 수익자로부터 보증장(Letter of Guarantee : L/G)을 징구하고 매입을 한다. 이 매입방법을 우리나라에서는 L/G Nego라고 부르고 보증장을 각서라고 부른다. 신용장 통일규칙에서도 손해담보의 약속과 상환으로 매입하는 관행의 존재를 인정하고 있는데, 이 L/G Nego는 신용장에 의거한 정규적인 매입이 아니고 단순한 일종의 편법에 지나지 않는다. 따라서 본사와 해외자사 또는 자매회사의 관계처럼 아주 밀접한 관계에 있는 거래로서, 지급거절의 위험이 거의 없는 경우에만 이용되어야 한다."
696,"송하인의 승인을 얻거나 관습에 따라 갑상위에 적재된 화물을 말한다. 관습상 발화성 액체나 독가스와 같은 위험물, 선창내에 적입하기 어려운 장척물의 철강재나 동식물 등은 특약에 의해서 갑판적이 인정되고 있다. 갑판적 화물은 위험발생의 가능성이 높기 때문에 선주는 그 위험에서 면책되고 있다. 통상 해상보험에서도 이것을 담보하지 않아 이 위험을 담보하려면 특약을 하고 할증보험료를 지급하여야 한다. 갑판적 화물에 대해서는 미리 선박회사의 양해를 얻어야 하고 경우에 따라 추가운임도 지급해야 하며 모두 수출자의 부담이다."
697,중량화물이나 장척물을 수송할 때 적합하도록 천장부분을 개방할 수 있는 특수컨테이너의 일종이다. 화물을 적재하고 양하할 때 크레인을 사용하여 컨테이너 윗쪽에서 하역할 수 있다.
698,계약을 체결할 때 인도상품을 계약의 대상으로서 확정하지 않고 종류만을 정한 물품을 말한다. 특정물은 나중에 인도된다.
699,"부선 또는 암벽에서 양화기가 화물을 끌어 올려 선창 내에 내려 놓을 때까지 소요되는 비용이다. 장치장에서 선측까지 화물을 운반하는 비용을 선적비용(Shipping Charges)이라 하고 양자는 구별된다. 개품운송에서는 적재비용은 운임 중에 포함되므로 운임부담자가 이 비용을 부담한다. 용선운송에서는 선사, 하주 중 누가 부담하는가를 특약에서 명시하여야 한다."
700,"

보세공장
회계·세무 용어사전

외국물품 또는 외국물품과 내국물품을 원료로 하거나 재료로 하여 제조·가공 등의 작업을 하기 위한 구역을 말한다. 보세공장에서는 세관장이 허가한 범위 안에서 내국물품만을 원료로 하거나 재료로 하여 위에 규정한 작업을 할 수 있다. 보세공장 시설설비의 특허를 받을 수 있는 요건은 관세청장이 정한다(관세법 제98조).
외국어 표기 保稅工場(한자)

"
701,"현재 우리나라에서 시행되는 관세율에는 국정세율과 외국과의 조약 및 행정협정에 의거 결정된 협정세율이 있다. 국정관세율로는 기본관세, 잠정관세, 탄력관세가 있으며 탄력관세에는 덤핑방지관세, 보복관세, 긴급관세, 조정관세, 상계관세, 편익관세, 물가평형관세, 할당관세 등이 있으며 협정관세율로는 GATT 협정세율, GATT 개도국간의 협정세율, ESCAP 개도국간의 협정세율, 관세법 제43조의 8에 의한 양허세율이 있다."
702,"팔레트에 의한 하역작업 및 팔레트 수송을 말한다. 국제운송에 있어서 목적지까지 일관하여 Pallet 상태로 트럭, 선박, 화차 등을 이용하여 행하는 운송방식을 일관 Palletization이라 한다."
703,"수출자는 외국으로부터 신용장을 접수하면 다음사항을 확인, 검토하여 신용장거래에 따른 마찰을 사전에 해소하여야 한다.i) 신용장내용과 계약내용을 대조, 검토해야 한다. 상품의 규격, 단위, 선적기일, 대금결제조건, 포장조건, 분할선적여부 등의 사항을 검토하여 내용이 서로 다르거나 그 조건을 변경할 필요가 있을 경우는 변경을 요청해야 한다.ii) 취소불능의 의사표시가 없으면 신용장 통일규칙 제7조에 의거 취소가능 신용장으로 간주되어 사전통보 없이 언제든지 취소할 수 있으므로 신용장으로서의 가치가 거의 없다고 할 수 있다. 따라서 계약조건에서 규정된 대로 취소불능의 표시여부를 확인해야 한다.(UPS 500에선 정반대로 해석) 또한 신용장 통일규칙 준수문언과 지급확약문언의 존재여부도 확인해야 한다.iii) 신용장은 개설은행이 수출대금에 대한 지급을 보증하는 증서이므로 개설은행의 신용상태를 파악하는 것이 중요하다. 따라서 신용상태의 의문점이 있을 경우 등에는 통지은행을 통해서 조회해야 한다.iv) 신용장의 효력에 대한 특별한 유보조건 등의 기재여부와 신용장내용 중 동신용장의 조건이행이 불가능한 문언의 유무를 확인해야 한다. 이는 신용장에 명기된 조건을 수익자가 충실히 이행하지 못할 경우 수익자는 이에 의거해서 수출대금을 정상적으로 회수할 수 없기 때문이다."
704,"전시물품의 수출은 해외에서 개최되는 박람회, 전시회, 견본시, 영화제 등에 출품하기 위하여 무상으로 반출하는 물품의 경우에는 관세청고시(제2001-34)에 의거 수출승인을 면제받아 수출할 수가 있고, 동전시중 또는 완료후 현지에서 매각하거나 전시완료후 재수입(수입승인 면제)할 수 있다. 전시물품의 수입은 국내에서 개최되는 박람회, 전시회, 견본시, 영화제 등에 출품하기 위하여 무상으로 반입할 예정인 물품의 경우에는 관세청고시(제2001-34)에 의거 수입승인을 면제받아 수입(재수출 조건부수입)할 수가 있고, 전시중 판매하거나 전시 완료후 판매할 때는 관할세관에 재수출 조건 변경신청을 하여 승인을 받아야 한다."
705,Booking이라고 약칭한다. CIF계통의 조건에서는 선박의 수배는 매도인의 의무이므로 매도인은 계약상의 선적기한 내에 선적하기 위하여 선박회사와 교섭하여 필요한 만큼의 선복(Ship's Space : Feright Space)을 예약해야 한다. 미리 일정기간 선복을 예약하는 것을 Forward Booking이라 한다.
706,"상품의 품질이 규격에 의거하여 결정되는 매매이다. 국제적 규격을 가진 상품의 거래에서는 품질조건으로서 국제규격에 의하여 품질을 결정한다는 취지가 Offer, Order 또는 계약서에 표시된다. 예컨대 철강의 미국규격, 양모의 오스트레일리아 규격, 시멘트의 영국규격처럼 국제규격에 의해 규격이 결정된다."
707,FI는 Free In의 약칭으로서 “The Owners are free from taking the cargo in the vessel”을 간략하게 한 것이다. 부정기선(Tramper : Tramp)에 의한 용선계약의 경우 본선에의 적재비용을 용선자(하주)가 부담하는 조건을 말한다. Free Out의 경우 선주가 부담하는 조건이다.
708,"계약지정 선적항에서 본선에 화물을 적재한 일부터 기산하여 계약지정 양륙항까지 운송하여 화물을 인도완료할 때까지의 일시 사이에 1일(24시간)당 얼마로 용선요율을 정해서, 선복을 일대하는 계약을 말한다."
709,"화환어음조건은 결제조건으로서 화환어음에 의한 결제를 가리키는 경우와 화환어음 그 자체의 조건을 가리키는 경우가 있다. 후자의 경우에는 어음의 만기일, 어음금액, 첨부서류의 종류, 신용장 첨부의 유무, 신용장이 첨부되는 경우에는 신용장의 종류나 발행은행, 신용장이 첨부되지 않은 경우에는 D/A로 하느냐 D/P로 하느냐 등이 이 조건에 포함된다."
710,"농업(agriculture)과 인플레이션(inflation)의 합성어로 곡물가격이 상승하는 영향으로 일반 물가가 상승하는 현상을 가리킨다. 투자전문회사 메릴린치가 식품 가격이 소비자물가를 끌어올리고 있는 현상을 가리켜 부른 용어사막화, 도시화로 경지는 줄어드는 반면 먹거리에 대한 수요는 꾸준히 늘어나고 있는 가운데 지구온난화로 옥수수, 콩 등을 원료로 하는 바이오 연료 사용이 권장되면서 식량 부족과 농산물 가격 폭등이 심각한 양상을 보이고 있다. 인플레이션 압력이 커질 경우 각국 중앙은행들이 금리 인상을 단행할 수 있기 때문에 세계 경제성장에 미치는 잠재적 영향력은 상당히 클 것으로 예상된다."
711,"수출포장(Export Packing)에 소요되는 비용으로서, FOB, CIF 조건으로 수출하는 경우에는 수출자가 부담한다."
712,1909년 발틱해 국제해운동맹(The Baltic and International Maritime Conference : BIMCO)이 제정한 표준기간 용선계약서식(Uniform Time Charter)이다.
713,"1963년 협회적하약관(ICC)의 WA, FPA, AR의 각 제9조에 규정한 약관이다. 위험의 발생이 불가피한 경우에 이에 의한 손해방지를 위한 조치를 취하도록 보험자가 피보험자 및 그 대리인에게 요구하는 것을 규정하고 있다."
714,"미국연방 정부의 운송감독기관의 하나로서 1961년에 설치되었다. Common Carrier간의 해운동맹, 기타 협정의 승인, 불부인 또는 수정을 담당하고 있다."
715,"각종 화물의 경중, 대소를 적절히 조정하여 적재를 완전하게 하기 위해 또 적재화물 양하 시 화물인도순서를 미리 정하기 위해 적재된 화물을 동일 선박내의 다른 장소로 옮기는 것을 말한다."
716,Korea Standard Messages : 각 전자문서개발전문위원회(MD)에서 개발되어 심사평가전문위원회(TAG)의 심사를 완료한 전자 문서 표준 전자 문서.
717,"해상보험신청서에 Voyage. Vessel or Conveyance(운송구간. 운송용구)의 난이 있는데 특히 오지(奧地)에서 부보하는 경우에 Local Vessel(접속내항선)명 또는 이용하는 운송요구로서 Rail, Truck. Lighter(부선) 등을 기입한다."
718,"Mixed Tariff, Mixed Duties라고도 부른다. 종가세 및 종량세를 조합시킨 과세방식으로 부과하는 관세를 말한다. 이 과세방식에 따라 선택관세(Alternative Duties)와 복합관세(Compound Duties)로 나누어진다. 전자는 종량세와 종가세의 어느 것을 선택적용하고 후자는 종량세 및 종가세를 결합하여 적용한다. 본래 종량세는 가격이 높을수록 세율은 상대적으로 낮으므로 여기에 일정의 종가세액을 플러스하는 복합관세를 적용하여 자국산업을 보호한다."
719,"수입수속이 끝나지 않은 화물을 보관하는 창고로서, 이 창고에 보관하는 동안에는 관세가 안 붙는다. 취급화물은 수입화물이 대부분이며, 이창고를 사용하면 외국으로부터의 수입품을 일시 창고에 넣었다가 시세를 보아서 국내에 판매하든가, 좋은 거래가 없으면 다시 외국에 되돌려 보낼 수 있기 때문에 비싼 관세를 지불하고 수입해서 팔아야 하는 위험을 면할 수 있다."
720,한정된 상품을 선착순으로 판매하고 매진과 동시에 오퍼의 효력이 소멸된다는 조건부 오퍼이다.
721,"공공표준을 사용하여 이질적인 시간, 거래분야, 정보기술과 데이터양식을 가진 거래주체 사이의 상호운용을 목표로 하는 전자적 자료교환을 말한다. 개방형 EDI에서 개방형이란 개방형 시스템 상호접속(OSI) 참조모델에서의 적합성 및 화합성, 일반성, 공공성, 상호운용성 및 시사설표준의 수용성, 객관적 시험기준에 의한 시험가능성, 적합성 시험과 인증, 특정 비즈니스 응용시스템이나 산업분야에 의존하지 않고 가능한 한 ISO 표준을 준수하는 가운데 전 산업분야를 모두 지원할 수 있는 표준을 의미한다."
722,일국통화 및 타국통화(이종통화)의 교환비율을 말한다. 구체적으로는 외화를 팔거나 사는 율로서 이때의 매매율이다.
723,"FAS는 Free Alongside Ship(…named port of shipment)의 약자이다. Incoterms 2000의 FAS조건에서는 수출 허가의 취득, 수출통관의 이행, 수출통관 비용, 수출세 등의 지급의무가 매수인으로부터 매도인으로 변경되었다. FAS조건은 물품이 지정된 선적항에서 본선선측(alongside the vessel)에 두어졌을 때 매도인이 인도하는 것을 뜻한다. 이때부터 매수인은 멸실 또는 손상에 관한 모든 비용과 위험을 부담한다는 것을 뜻한다. 동조건은 해상운송 또는 내륙수로운송에만 사용되며 Alongside/Shipside Delivery라고도 한다."
724,수출입 양당사자가 서로 짜고 실제 거래 가격을 기재한 송장(Invoice)외에 수입관세를 탈세할 목적으로 세관제출용으로 실제보다 저가격의 송장(Invoice)을 작성하는 것을 말한다.
725,"원가와 판매가격과의 차이가 이윤폭, 즉 Margin이 된다. 또한 신용장발행을 의뢰할 때 은행에 적립하는 보증금을 Margin이라 한다."
726,"① 당해 L/C가 양도가능신용장인지의 여부 ② 당해은행이 신용장상에 지급, 인수 또는 매입을 하도록 수권받은 은행인지의 여부 ③ 원수익자와 제2수익자 공동연서에 의한 양도신청인지 여부 ④ 1회에 한한 양도인지 여부 ⑤ 분할양도의 경우 원수출신용장상에 분할선적을 허용하고 있으며 분할양도금액이 원수출신용장상의 금액을 초과하지 않는지 여부 ⑥ 제시된 원수출신용장에 의하여 제공된 금융이 없으며 기타 국내의 여건에 비추어 행정상 필요에 의하여 양도를 금지하는 기재내용이 없는지 여부"
727,"보험증권발행 후에 내용의 일부에 변경이 있는 경우에 보험증권을 정정하는 대신에 발행되는 추인서를 말한다. Endorsement, Addendum이라고도 부른다."
728,선사가 하주에게 공동컨테이너 등의 기기를 대출할 때에 기기의 보관자인 Container Yard(CY) Operator 앞으로 이서장 지참인에게 기기를 인도하라는 취지를 지시한 서류이다.
729,"Long Ton : Gross Ton이라고도 부른다. 2,240파운드(1bs.)을 1통(Ton)으로 한다. 영국연방국에서 주로 사용하는 중량단위이다."
730,외화를 결제통화로 하는 대외거래의 경우에 환율변동에 의하여 발생하는 외화표시 채권·채무의 평가손익 또는 매매손익을 밀한다. 미화1달러에 1300원의 환율로 입금하면 채산이 맞는다고 생각한 수출거래에서 선적 후의 화환어음의 매입시의 환율이 1200원이면 미화1달러에 100원의 환차손이 발생한다.
731,컨테이너만을 적재하도록 설계된 컨테이너 전용선을 말한다. Semi-container Ship은 재래선의 일부에 컨테이너를 탑재하도록 설계된 컨테이너선이다.
732,항만시설의 유지 및 보수를 위하여 통과화물을 제외하고 모든 수출입화물에 부과되고 징수되는 세금이다. 항만사용료(Port Dues)와는 구별된다.
733,양하용 색구로서 판유리 등을 적재할 때 사용된다. 화물의 종류에 따라 Sling에 화물을 올려놓거나 Sling으로 묶어 이 Sling을 본선의 양화기에 연결한 Cargo Wire의 Cargo Hook에 걸어 이것을 말아 올리거나 말아 내려서 화물을 적재하거나 양하한다.
734,항공화물의 운송으로 대금상환인도를 하는 경우에 송하인이 운송인에게 부여하는 지시를 말한다. Handling Information이라고도 부른다.
735,"Metric Ton이라고도 부른다. 프랑스를 비롯하여 유럽 제국에서 가장 널리 사용되고 있는 1,000 Kilogram 즉 2,204.616파운드를 1ton으로 하는 중량단위이다."
736,도착된 적하품 중에서 품질상태를 조사하기 위하여 선정된 견본을 말한다. 일반적으로 양륙품질조건에 있어서 매수인이 도착화물의 품질검사 및 클레임의 증거로서 공인검사기관에 의뢰하여 검사 받는 견본을 말한다.
737,계약이 성립되어 약정품을 조달할 때 제조업자나 공급업자에게 참고를 위하여 제공하는 견본을 말한다.
738,"컨테이너기기의 점검, 수리, 유지를 하기 위한 장소를 말한다."
739,"오염(汚染), 흡습(吸濕), 융해(融解) 또는 분말(粉末)이나 악취(惡臭)를 발산하여 다른 화물도 오손(汚損)시킬 우려가 있는 화물로서 더러운 화물(Dirty Cargo), 먼지나는 화물(Dusty Cargo), 냄새나는 화물(Smelled Cargo) 등이 이에 속한다. 생피혁, 어분(魚粉), 시멘트, 염장어획물, 흑연 등이 이에 속한다."
740,"유류, 주류, 당밀 등은 항해중에 외부로부터의 원인이 없이도 화물의 고유한 성질 때문에 포장용기의 이음새에서 새는 위험이 있다. 이러한 누손은 거래의 관습상 당연한 것으로서 Ordinary Leakage(통상의 누손)로 간주되어 보험자는 특약에 의해서만 보상한다."
741,자기의 적하품을 모두 동맹선에만 적재하는 것을 해운동맹과 계약하여 계약운임률(Contract Rate)의 적용을 받는 하주를 말한다. Contractor라고도 부른다.
742,"영문 머리글자를 따서 ICANN으로 약칭하며, 국제인터넷주소관리기구라고도 한다. 인터넷 도메인 관리와 정책을 결정하는 비영리 국제기구로, 1998년 11월 21일 미국캘리포니아주(州)에서 설립되었다. 민간기구로서 기존의 IANA(Internet Assigned Numbers Authority)로부터 인터넷 주소 관리 및 정책 수립에 관한 감독 기능을 부여받아 실질적인 정책 수립을 담당하는 지원기구를 통해 운영된다.주요 기능은 국제적으로 인터넷 도메인 이름을 부여하고, 인터넷이나 컴퓨터 통신을 통해 정보를 제공하고 이용요금을 받는 IP(information provider) 주소 번호 부여 및 프로토콜 파라미터 제정 등이다. 최상위 도메인 관리기구인 베리사인(Verisign) 등을 포함해 각 도메인 등록기관인 레지스트리 등에서 자율적으로 자금을 지원해 운영한다. 산하조직은 크게 DNSO(Domain Name Supporting Organization), ASO(Address Supporting Organization), PSO(Protocol Supporting Organization) 등 3개로 구성되어 있다. 닷컴(.com), 닷넷(.net), 닷숍(.shop), 닷뱅크(.banc), 닷인포(.info) 등의 도메인 등록업무를 제공하려는 회사는 ICANN의 승인을 받아야 한다."
743,신용조회자가 신용조회기관에 신용조사를 의뢰할 때 또는 제조업자가 고객에게 기술자료를 제공하는데 필요한 고객의 조건을 물어보기 위하여 질문서를 보낸다.
744,"각종의 상품견본을 일정한 장소에 전시하고 상품의 품질, 성질, 효용을 알기 쉽게 설명하고 때로는 실제로 가동시켜 소개, 선전을 하고 동시에 매매거래를 촉진시키기 위하여 개최되는 시장을 말한다."
745,중동행 화물에 대한 수출신용장에서 선박에 관한 여러 가지 증명서를 요구하는 일이 많다. 정치적 사정으로 목적지나 경유지를 제한하기 위한 목적으로 요구되는 서류이다.
746,"로이즈보험업자협회에 소속된 해상검정인으로서 주로 선급을 메기기 위한 검사를 하고 기타 선체에 손해가 발생하였을 때 검사하고 검정보고서를 작성하는 것을 직업으로 하고 있다. 로이즈검정인에 의한 검정보고서는 국제적으로 권위가 있고 보험회사, 선박회사에 대해 손해의 원인이나 상태를 설명하는 유력한 증거이다."
747,Cargo in Dispute라고도 부른다. 매매계약이나 운송서류면에 기재된 내용과 실제로 인도된 화물 사이에 상위가 있고 그 원인이나 책임에 대해 관계당사자간에 견해의 상위가 발생한 화물을 말한다.
748,"기타 관계당사자는 신용장의 통지, 매입, 지급, 인수, 상환과 관련하여 특정업무를 담당한 은행을 말하며 각자의 지위는 주로 개설은행과 어떠한 약정을 맺었느냐에 따라 정해지게 되며 하나의 은행이 여러 가지 은행의 지위를 겸임하는 경우도 많다.(예 : 통지은행이 매입, 지급, 인수은행을 겸하는 경우) ① 통지은행(Advising Bank) ② 매입은행(Negotiating Bank) ③ 지급은행(Paying Bank) ④ 인수은행(Accepting Bank) ⑤ 상환은행(Reimbursing Bank)"
749,"해운동맹은 맹외선과의 경쟁상 종래 계약운임률(Contract Rate)과 비계약운임률(Non-Contract Rate)의 2중 운임제(Dual Rate System)를 채용하였는데, 다시 매수인이 FOB조건으로 매입한 화물을 동맹선에 적재하는 것의 특약부 FOB조건에 대해서 부여하는 운임률을 더해서 3중 운임제를 채용하는 경우가 늘고 있다."
750,"런던보험업자협회가 중심이 되어 규정한 것으로서 특정상품에 대한 해상보험조건을 규정하고 있다. 고무약관, 황마약관, 곡물통상분손부담보약관 등이 있다."
751,인터넷 네트워크에 접속되어 다른 인터넷 호스트와 통신 할 수 있는 컴퓨터를 말한다. 호스트는 패킷의 원천지이기도 하고 목적지이기도 하다. 호스트는 클라이언트이기도 하고 서버이기도 하다. 인터넷 네트워크에서 호스트는 인터넷 이름과 인터넷 주소에 의해 식별된다.
752,"상대시장을 몇 개로 구분(Segment)하여 각 구분의 수용에 합치하도록 제품의 다각화를 도모하는 기법이다. 선진제국에서는 고소득에 따라 수요도 다양화되고 있다. 예컨대 동일한 시계라도 남성용, 여성용, 실용적, 악세사리용, 고급품 등 세분화가 필요하다. 개발도상국의 경우에도 빈부의 격차가 심하므로 어느 계층을 목표로 하느냐에 따라 제품의 model change도 필요하게 된다."
753,"개설의뢰인이 개설은행으로부터 선적서류를 수령할 때 현금을 지급하는 것이 아니고 신용장에서 정해 놓은 일정기간이 내도하여야 신용장 대금을 결제하는 외상방식의 신용장을 말한다. 이 신용장하에서 기한을 향유할 수 있는 권리를 보유하는 자는 개설의뢰인에 국한되므로 개설의뢰인에게 신용을 제공하는 주체는 누가 되더라도 상관없다. 즉, 신용제공의 신용제공자는 기한부 어음의 기간만료시 원리금을 한꺼번에 받거나 기한 진행 도중에 어음을 금융시장에 할인하여 자금화할 수도 있다."
754,"

냉동컨테이너
농업용어사전: 농촌진흥청

냉동 및 냉장 화물을 위하여 냉동기 등의 냉각 설비를 갖춘 컨테이너.
외국어 표기 refrigerated container(영어), れいとうコンテナ-(일본어)

"
755,중재란 당사자간의 합의로 사법상의 법률관계를 법원의 소송절차에 의하지 아니하고 제3자인 중재인을 선임하여 그 분쟁을 중재인에게 맡겨 중재인의 판단에 양당사자가 절대복종함으로써 최종적으로 해결하는 방법이다. 중재는 당사자간 중재합의에 의하여야 하고 중재인의 판정에 절대복종하여야 하며 그 결과는 강제성을 가질 뿐만 아니라 그 효력도 당사자간에는 법원의 확정판결과 동일하다. 또한 중재에 관한 뉴욕협약에 가입한 국가에서도 집행을 보장해 주고 승인해주므로 소송보다는 더 큰 효력이 있다.
756,"DWT라고 약칭한다. 2,240파운드를 1톤으로 하여 표시된 선박의 운반능력, 즉 실제로 선박이 적재할 수 있는 물의 중량톤을 말한다."
757,"항해용선계약(Voyage Charter : Trip Charter)의 경우에 사용되는 표준서식(Uniform General Charter)의 약칭이다. 이 표준서식은 다른 서식의 용선계약계약서보다 훨씬 선주에게 유리한 서식의 계약서로서, Gencon으로 약칭되고 있다."
758,수입면장 분할증명서란 수입면장을 환급신청에 사용하려고 할 때 환급신청기관이 중복되어 수입면장의 제출이 곤란한 경우 또는 수입물품을 원상태로 거래한 경우에 수입면장을 분할하여 사용하거나 거래 당사자에게 나누어 줌으로써 환급신청에 사용이 용이하게 하는 제도이다.
759,보통 잡화라고 부르고 특별화물(Special Cargo)과 구별되는 화물로서 특별한 하역취급이나 적부(積付)를 필요로 하지 않는 화물이다. 일반적으로 정기선운송에 적합하고 적량(適量)으로 포장되어 하역작업이 비교적 쉽고 다른 화물과 함께 적재할 수 있는 화물이 일반화물에 포함된다. 일반화물은 일반적으로 정량화물(精良貨物 : Fine or Clean Cargo) 및 조잡화물(粗雜貨物 : Rough Cargo)로 나누어 진다.
760,"해상보험증권(Policy of Marine Insurance)은 피보험자(Insured), 보험자(Underwriter : Insurer), 피보험목적물, 담보위험, 보험가액, 부보금액(보험금액), 위험의 시기(始期)와 종기(終期), 피보험자에 대한 손해보상의 약속 등 보험계약의 내용을 상세하게 표시한 증서를 말한다. 보험증권은 보험계약 성립의 증거로서 보험자가 피보험자의 청구에 따라 발급하는 것으로서, 계약서도 유가증권도 아니고 단지 증거증권에 지나지 않지만, 보통 배서(Endorsement) 및 인도에 의해서 양도된다."
761,선박불소유운송인(NVOCC)이 같은 목적지로 가는 여러 소량의 화물 한 컨테이너분이 못되는 LCL화물(less than container load cargo)을 모아 하나의 “Group”로 만들어 선적할 때 발행하는 것을 Groupage B/L이라 한다. 이 경우 NVOCC 또는 Freight forwarder가 하주와 선박회사 사이에 끼어서 선박회사로부터는 Groupage B/L을 받고 하주에게는 House B/L을 발행한다. 이 Groupage B/L은 소량의 화물을 운송하는 경우 개별적으로 수송하는 것보다 포장비 및 운송비를 절감시키는 이점이 있어 유럽 대륙에서 많이 사용하고 있다.
762,"

반송통관
NEW 경제용어사전

외국으로부터 우리나라에 반입되어 보세구역에 장치중인 물품이 계약상이 등의 사유로 수입신고를 하지 아니하고 보세구역에서 바로 외국으로 되돌려 보내는 것을 반송이라 하고 반송에 관련된 절차를 반송통관이라 한다.
외국어 표기 返送通關(한자)

"
763,부정기선(Tramper)의 소유자(Owner)와 용선계약(Charter Party)을 맺은 용선자를 말한다.
764,수출신고서(Export Declaration)에 기재하는 가격으로서 우리나라는 수출항에서 본선인도가격(FOB Value)을 기재한다. 수입신고가격은 운임보험료포함가격(CIF)이다.
