,0
998,"

관리 회계
IT용어사전

경영자의 경영 관리 활동을 지지하기 위해 기업 내부자에게 필요한 정보를 제공하는 것. 넓은 뜻으로는 경영의 급부 목적이나 물적 설비, 인적 조직, 자본 구성 등과 같은 경영자의 기본적 사항을 개혁하려는 창조 활동을 말하며, 좁은 뜻으로는 시간 경과에 수반하여 전개되는 경영의 선택, 조정, 통계 기능을 말한다.
외국어 표기 management accounting(영어), 管理會計(한자)

"
999,"납세의무자가 납부한 세액이 정부가 최종적으로 결정한 세액보다 부족한 경우를 미달납부세액이라고 한다.미달납부세액은 신고 자체는 정확하지만 그 금액보다 적게 납부한 경우, 조세 포탈을 목적으로 허위로 신고를 해서 세액을 적게 하여 납부하는 경우, 정부가 실지조사 또는 추계(推計) 등의 방법으로 최종확정한 세액보다 납세의무자가 신고납부한 세액이 적은 경우 등을 말하는 것이다."
1000,국제간의 이중과세를 피하기 위해 체결된 조세조약 등의 법규이다. 한 나라의 국내조세법규가 국제간의 조정을 의도하지 않고 설정될 경우 그것이 다른 나라의 국내조세법규에 의한 과세와 경합될 때에는 국제간의 조약에 의하여 이중과세를 회피할 필요가 생기게 되는 것이다.
1001,"국가·지방자치단체가 다른 조세와는 관계없이 독자의 입장에서 과세하는 것을 독립세(특별세라고도 한다)라 하고, 다른 단체에 과징한 조세를 기준으로 하여 일정한 조세를 부과하는 것을 부가세라 한다."
1002,"이 둘은 조세부과의 방법을 기준으로 분류한 것인데, 정률세라는 것은 과세물건·과세표준 및 세율을 미리 결정하고 이에 의해 부과하는 조세이며, 배부세라는 것은 과세총액을 미리 정해 놓고 이를 일정한 기준에 따라서 개개의 납세의무자 또는 과세물건에 배정하여 각 납세자의 세액을 결정하는 세액을 말한다.
	정률세의 경우 개개인에 대한 과세액은 미리 확정할 수 있지만 조세수입총액은 미리 확정할 수 없으며 배부세의 경우에는 이와 반대이다.
"
1003,"주식 또는 출자금에 대해 수입하는 배당금을 말한다. 배당금을 받는 대상은 일시소유의 주식, 투자, 자회사 또는 관계회사 등으로 나뉘지만 원천별 또는 종류별로 구분하기도 한다. 수입배당금은 주된 영업활동으로부터 생기는 것이 아니므로 영업외 수익으로 처리된다."
1004,"증권의 투자가치판정 및 증권가격판정을 위한 분석을 말한다. 은행, 증권회사, 투자가, 경영자등 각기의 입장에서 행해진다. 일반적으로 투자분석은 과거의 업적만으로 분석하는 것만이 아니고 장래의 변동을 고려하지 않으면 안된다. 이 경우 수익성과 안정성에 관하여 판단이 중요하며 전자에 대하여는 각종의 자본이익율, 매출액이익율 등이 계산되며 후자에 대하여는 사업수익, 배당, 재정의 안정성을 보는 입장에서 유동비율, 당좌비율, 고정비율, 자산부채비율 등이 함께 사용된다."
1005,이월이익잉여금 기말잔액과 당기순이익을 가산한 금액을 말한다. 이것은 주주총회에서 처분의 대상이 된다. 처분전이익잉여금이라고도 한다.
1006,"현금흐름표는 일정기간 동안의 기업의 현금흐름을 나타내는 표이다. 즉, 현금의 변동내용을 명확하게 보고하기 위하여 당해 회계기간에 속하는 현금의 유입과 유출내용을 적정하게 표시한 결산보고서이다. 현금이 어떻게 창출되어 어디에 얼마만큼 쓰였는지 보여 주는 표라고 할 수 있다. 현금흐름표는 대차대조표, 손익계산서, 이익잉여금처분계산서와 마찬가지로 재무제표의 하나이다."
1007,"물가안정에 관한 법률이나 기타 법률에 의하여 정부가 결정·지정·승인·인가하는 물품의 가격, 거래단계별·지역별 기타의 구분에 따라 국세청장이 따로 정하는 가격을 초과하여 거래를 함으로써 부당한 이익을 얻은 자에게 부과하는 조세이다.부당이득세는 조세수입에 목적을 두지 않고 불공정거래를 시정하는 데 목적을 둔다."
1008,"보통 경영목적을 위해 원가를 결정하는 과정을 원가계산이라고 하는데 원가회계와 같은 의미로 보는 경우가 많다. 최초에는 실사자산평가·이익산정과 가격결정을 위해 거의 공장원가만을 문제로 했는데 요즈음엔 그 관심이 원가관리·예산 기타 여러 가지 경영 용도상의 원가산정으로 이동되었고, 또한 그 범위도 관리비·판매비·비제조업의 원가 및 원가관리문제에까지 확대되고 있다.
	이러한 오늘날의 원가계산은 재무회계를 지원하는데 그치지 않고 그 자체의 독자적인 목적을 갖게 되었고 재무회계와는 독립된 회계의 한 영역이 되고 있다.
"
1009,세법이 규정하는 바에 따라 기장을 비치하여 신고기한 내에 기장에 의해 신고하는 것을 말한다.
1010,급부 일단위당의 원가를 말한다. 대량생산 경제에서는 일정기간의 총 비용을 동기간에 생산한 급부 수량으로 나누어 계산한다.
1011,"매출액에 대한 금융비용의 비율을 표시하는 것으로, 비율의 대소가 경상이익에 영향을 미친다. 이 비율은 낮을수록 바람직하다.
	매출액 대 지급이자 비율＝(지급이자·할인료-수취이자)/순매출액×100
"
1012,"손익계산을 함에 있어 경상적이고 반복적인 항목만 당기의 손익계상에 포함시키고, 특별항목은 손익계산서에 포함시키지 않고 대차대조표의 이익잉여금계정에 직접 가감하는 방법이다."
1013,이월익금은 각 사업연도의 소득으로 이미 과세된 소득을 다시 당해 사업연도의 익금에 산입한 금액을 말한다.이와 같은 이월익금은 비과세소득이 포함되었을 때 또는 면제되는 소득 등이 포함되었을 때도 이미 과세된 익금과 같이 계산한다.이것은 동일한 소득에 대해 이중과세를 하지 않도록 하기 위해 이월익금으로 처리해서 당해 사업연도의 소득계산에서 공제해야 한다.
1014,"타인으로부터 상품의 판매를 위탁받은 경우 위탁자와의 거래관계를 처리하기 위해 수탁판매계정을 설정한다. 이것은 위탁자에 대한 매입금과 보증금을 합해서 처리하는 계정이다. 위탁거래처는 다수인 것이 보통이므로 실무상으로는 총괄계정에 의하며, 위탁거래처의 상호를 따서 처리하는 경우가 많다."
1015,외국에 수출하는 과세물품에 대해 특별소비세의 납세의무를 면제하는 것이다(특소세법 제15조 1항 1호). 이는 장래에 발생할 면세원인의 이행을 조건으로 하여 당해 물품에 과해야 할 특별소비세를 면제하는 것이므로 해제조건부 행정처분이라고 한다.
1016,"소극적 적립금은 사업확장을 목적으로 하지 않고 거액의 임시손실이나 비용 등이 발생하는 경우, 이것을 보충하거나, 또는 배당의 평균을 위하여 이익이 근소한 경우에 대비하는 것을 목적으로 하는 것을 말한다. 즉 기업의 유지를 목적으로 하는 적립금을 말한다. 따라서 설정목적이 달성되면 소멸되어 버린다. 소극적 적립금으로는 퇴직급여적립금, 배당평균적립금, 결손보전적립금, 자가보험적립금 등이 있다."
1017,"유가증권의 시가는 수시로 변동하므로 장부가격이 실제가격과 일치하지 않는 경우가 많다. 유가증권의 평가방법에는 원가기준, 시가기준 및 저가기준의 세 가지 방법이 있다. 원가기준은 취득원가기준이라고도 하며, 유가증권을 시가변동에 관계없이 당초 취득한 원가에 의하여 평가하는 것을 말하며, 시가기준 또는 시가란 유가증권을 대차대조표일 현재의 시가에 의하여 평가하는 것을 말한다. 또한 저가기준이란 유가증권을 취득원가와 시가를 비교하여 낮은 가격으로 평가하는 것을 말한다."
1018,"지역개발세는 지역의 균형개발 등에 소요되는 재원의 확보를 꾀하는 목적세이다. 양수발전용수를 제외한 발전용수·지하수·지하자원·컨테이너를 취급하는 부두를 이용하는 컨테이너를 과세대상으로 하며, 지역개발세의 납세의무자는 유수(流水)를 이용해서 직접 수력발전(양수발전 제외)을 하는 자, 음용수로 제조·판매하거나 목욕용수로 활용하려는 등의 목적으로 지하수를 채수하는 자, 채광한 지하자원을 원료로 직접 제품을 생산하는 채광자 및 컨테이너를 취급하는 부두를 이용하여 컨테이너를 입출항하는 자이다.
	발전용수에 대한 지역개발세는 발전소의 소재지를 관할하는 도에서 부과하고, 지하수에 대한 지역개발세는 채수공의 소재지를 관할하는 도에서 부과하며, 지하자원에 대한 지역개발세는 광업권이 등록된 토지의 소재지를 관할하는 도에서 부과한다.
"
1019,관세도 일종의 조세이므로 다른 조세와 같이 한 나라의 법률로써 자주적으로 규정할 수 있다. 이를 국정관세 또는 자주관세라고 한다. 이에 대하여 세율이 외국과의 통상조약에 의해 결정되는 것을 협정관세라고 한다.
1020,세무서장은 납세자가 제3자와 통정하여 허위로 그 재산에 담보권을 설정함으로써 다해 재산의 매각대금으로 국세 또는 가산금을 징수하기 곤란하다고 인정하는 때에는 당해 행위의 취소를 법원에 청구할 수 있다(국기법 §25④).
1021,"금융기관이나 단자업자와의 사이에서 행하는 단기의 자금거래로 대주가 처리하는 세목에 대한 것을 말한다. 콜론은 통산 단자업자를 중개로 하여 거래되고 국채, 금융채 등의 확실한 담보부가 요건으로 되고 있다."
1022,"

관세율
(주)조세통람

관세의 세액을 결정하기 위해 과세표준에 대하여 적용되는 비율을 말한다. 조약 등 특별한 규정이 없으면 관세율표에 정해진 세율에 의하며, 이를 국정세율이라 한다.
			- 관세율표 참조
		
외국어 표기 tariff rate(영어), 關稅率(한자)

"
1023,"당좌예금 외에 정기예금, 정기적금, 통지예금, 보통예금 등 각종 예금의 예입과 인출은 각 예금의 종류별로 각각 계정을 설정하여 처리하는 것이 원칙이나 예금액이 많지 않을 때에는 제예금계정을 설정하여 함께 처리하고 보조부에서 상세히 기록함이 편리하다. 제 예금 중 대차대조표 작성일로부터 1년 이내에 만기가 도래하는 것은 유동자산 중 제예금계정에서 처리하고, 1년 이후에 만기가 도래하는 것은 투자자산으로 분류·처리한다."
1024,"매입한 고정자산의 경우에는 그 대가, 등록세, 취득세와 명도비용을 포함하고, 자기가 건설하거나 제작하여 취득한 고정자산의 경우에는 원재료비·노무비·운임·하역비·보험료·수수료·공과금·등록세·취득세를 포함한다.
	이밖에 그 자산을 고정자산으로서의 용도에 쓰기까지 직접 소요된 비용은 모두 취득원가에 포함한다.
"
1025,“관련회사”라 함은 관계회사 이외의 회사로서 재무제표작성회사와 직접 또는 간접으로 상당한 이해관계가 있다고 인정되는 회사를 말한다.
1026,"기업의 운영계획을 금전으로 표현한 것을 말하며, 크게 자본예산, 운영예산, 재무예산으로 나뉜다.
	자본예산은 주로 설비자산에 대한 지출예산을 의미하며, 운영예산은 판매·광고·생산·인력·재고·매입·유지·간접비 예산 등을 포함하고 재무예산은 현금의 수급계획을 의미한다.
"
1027,"지방세, 독립세에 상대되는 개념으로서 국세 납세의무자에게 국세에 부가하여 과징하는 조세이다. 법인세 및 소득세에 부가되는 방위세·주민세 등이 그것이다."
1028,"(1) 납세자에 관해 다음 요건에 해당하는 것이 있는 경우에는 세무공무원은 국세수입의 확보를 위해 그의 재산을 압류할 수 있다.① 납세자가 독촉장(납부최고서를 포함한다)을 받고 지정된 기한까지 국세와 가산금을 완납하지 않은 때② 납기 전 징수(국세징수법 제14조)의 규정에 의해 납세자가 납기 전에 납부의 고지를 받고 지정된 기한까지 완납하지 않은 때(2) 세무서장은 납세자에게 다음 각호에 해당하는 사유가 있어, 국세를 확정한 후에는 당해 국세를 징수할 수 없다고 인정되는 때에는 국세로 확정되리라고 추정되는 금액의 한도 안에서 납세자의 재산을 압류할 수 있다(동법 제2항).① 국세의 체납으로 체납처분을 받은 때② 지방세 또는 공과금의 체납으로 체납처분을 받은 때③ 강제집행을 받은 때④ 파산의 선고를 받은 때⑤ 경매가 개시된 때⑥ 법인이 해산한 때⑦ 국세를 포털하고자 하는 행위가 있다고 인정되는 때⑧ 납세관리인을 정하지 않고 국내에 주소 또는 거소를 두지 않게 된 때(4) 세무서장은 (2)에 의해 재산을 압류하고자 하는 때에는 미리 지방국세청장의 승인을 얻어야 한다.(5) 세무서장은 다음 각호에 해당하는 때에는 (2)의 규정에 의한 재산의 압류를 즉시 해제해야 한다.① (4)의 규정에 의한 통지를 받은 자가 납세담보를 제공하고 압류해제를 요구한 때② 압류를 한 날로부터 3월이 경과할 때까지 압류에 의해 징수하고자 하는 국세를 확정하지 않은 때 다만, 세무서장이 3월 이내에 국세를 확정할 수 없는 부득이한 사유가 있어 지방국세청장의 승인을 얻은 경우에는 압류를 한 날로부터 6월이 경과할 때까지 당해 국세를 확정하지 않은 때"
1029,"

재평가
회계·세무 용어사전

자산을 다시 평가하는 것을 말한다. 통상 기업은 원가주의에 따른 평가법을 채용하고 있으나 인플레의 경우에는 장부가액이 부당하게 낮은가액이 되어, 특히 고정자산은 감가상각비가 낮은 취득원가에 기조하여 계상되기 때문에 자산의 실체를 유지할 수 없으므로 재평가를 필요로 한다. 또는 회사 정리법의 경우에도 자산을 재평가하는 것이 적용되어 진다.
외국어 표기 revaluation(영어)

"
1030,"거래를 발생시기에 따라 분류시, 기업이 경영활동을 개시하는 경우에 발생하는 거래이다."
1031,"산림소득금액은 당해 연도의 총수입금액에서 이에 소요된 필요경비를 공제한 금액으로 한다(소득세법 제24조 2항).
	산림소득금액＝총수입금액－필요경비
"
1032,"법인세의 납세의무는 법인세법에서 규정하는 과세요건 즉, 납세주체·과세물건·과세표준·세율 등을 충족하고 과세기간이 종료함으로써 추상적으로 성립되는데 이를 추상적납세의무라고 한다.
	이러한 추상적납세의무는 과세기간 종료후 일정기간내에 신고하면 정부에서 과세표준금액과 세율을 통지함으로써 구체적으로 납세의무가 확정된다. 이를 구체적납세의무라고 하고 이렇게 추상적납세의무를 구체적납세의무로 확정하기 위한 일련의 절차를 과세절차라고 한다.
"
1033,"기업의 업무를 직접 담당하는 부분을 말한다. 직능적 특징에서 보면 기간적, 집행적인 업무를 담당하는 부문이며, 권한적 특징에서 말한다면 포괄적인 결정과 명령의 권한을 가진 부분이다. 이것은 스탭부문과 대비된다."
1034,"수익은 경영활동의 결과 자본을 증가시키는 원인이 되며 크게 영업수익, 영업외 수익, 특별이익으로 분류할 수 있다. 영업수익이란 기업의 경영활동의 본원적 수익을 말하며 영업외수익이란 영업 본래의 활동이 아닌 다른 원인에 의하여 발생하는 수익으로 이자수익, 배당금수익, 임대료 등이 있다. 특별이익이란 영업활동과 관계없이 비경상적으로 발생하는 수익으로 영업외수익에 포함되지 않은 보험차익, 임시거액의 유형자산처분이익 등이 있다."
1035,"

통과세
NEW 경제용어사전

일정한 관세 영역을 단순히 통과하는 물품에 대해서 부과하는 관세를 통과세라고 한다. 시초에 통과세는 수출세와 같이 국가의 재정 수입을 올리기 위해서 또는 제3국의 물품이 인접 국가에서 판매되어 자국 물품의 판로의 침식을 우려하여 이를 방지하기 위하여 부과되었다.
외국어 표기 通過稅(한자), transit duties(영어)

"
1036,"내국법인의 법인세 납세지는 등기부상 기재된 본점 또는 주사무소의 소재지로 하며, 외국법인의 납세지는 다음의 국내사업장의 소재지로 한다.
	(1) 지점·사무소 또는 영업소
	(2) 상점 기타의 고정된 판매장소
	(3) 작업장·공장 또는 창고
	(4) 건설공사·설치공사 및 조립공사의 현장과 그 공사의 지휘·감독 또는 기술의 용역만을 제공하는 장소
	(5) 광산·채석장 또는 해저천연자원 기타 천연자원의 탐사 및 채취장소
"
1037,회계기간 기초에 존재하는 재고자산의 재고량을 말한다.
1038,"

압류
회계·세무 용어사전

압류란 체납처분의 제1단계가 되는 행정처분으로서 국세채권의 강제징수를 위해 체납자의 특정재산에 대해 법률상 또는 사실상의 처분을 금하고 그 재산을 환가할 수 있는 상태에 두는 처분을 말한다. 압류는 체납자의 의사에도 불구하고 경우에 따라서 수색, 출입제한 등 강제적인 처분권도 행사하면서 세무공무원이 집행하는 강제절차이다.
외국어 표기 押留(한자)

"
1039,"상표권이란 상표를 상표법에 의해 등록하여 이를 일정기간 독점적, 배타적으로 이용할 수 있는 권리이다. 상표법에 의하면 상표란 상품을 업으로서 생산,제조, 가공, 증명 또는 판매하는 자가 자기의 상품을 타업자의 상품과 식별시키기 위해 사용하는 기호, 문자, 도형 또는 이들의 결합으로서 특별하고 현저한 것을 말한다. 상표권의 존속기간은 상표법에 의하면 10년으로 되어 있으며 또한 갱신이 가능하고, 세법상 내용연수는 5년으로 되어 있다."
1040,은행과 당좌거래를 하는 경우 거래은행마다 계좌를 마련하여 예금의 예입과 인출을 기록하고 당좌예금을 관리하기 위한 장부이다. 일반적으로 현금출납장과 병합되어 현금예금출납장 또는 단순히 현금출납장으로 불리어지고 있다.
1041,"계속비는 예산1년주의에 대한 예외로, 수년의 회계연도를 거쳐 완성되는 사업의 총경비 및 연별지출액을 정하여 미리 국회의 의결을 얻어 놓고 수년에 걸쳐 지출하는 경비를 말한다. 경비는 원칙적으로 회계연도마다 국회의 의결을 얻어야 하지만, 도로, 하천, 항만의 축조나 관청의 건축 등과 같이 수년이 걸리는 사업에 적용하면 불편이 많기 때문에 이런 때는 계속비를 설정한다."
1042,"구통행세법(舊通行稅法)에 열거된 것으로서 다음과 같은 차량들이 통행세의 부과대상이 되었으나 현행 부가가치세법 시행으로 흡수되었다(부가세법 제12조 1항 6호, 부가세법시행령 제31조 1호).
	항공기, 고속버스, 전세버스, 택시, 특수자동차 또는 특종선박이 과세차량이 된다.
"
1043,"

타인자본 회전율
회계·세무 용어사전

타인자본의 이용도를 나타낸 비율이다. 다음의 식으로 계산된다. (연간순매출액/타인자본 평균재고액)×100, 타인자본은 이 경우 부채로서 대차대조표에 계상된 것을 사용한다. 그러나 타인자본회전율 만으로는 자본의 이용도를 파악하는데에는 불충분하며 자기자본회전율 또는 총자본회전율과 병합관찰하는 것이 좋다.
외국어 표기 turnover ratio of total liabilities(영어)

"
1044,"회계연도 말에 재무상태를 정확히 행하는 수단으로서 작성되는 결산대차대조표 이외의 회계연도 중간에 작성하는 중간대차대조표 또는 반기대차대조표, 회사창업시점에서 작성하는 개시대차대조표, 회사를 해산하기 위하여 청산시점에서 작성하는 청산대차대조표 등이 있다."
1045,"미시회계는 국민경제를 구성하는 개별경제단위인 가계, 기업, 비영리기관의 경제활동을 다루는 회계이다. 이들 경제단위는 국민경제를 구성하는 단위가 된다."
1046,처리전 결손금의 처리내용을 상세히 나타내는 재무제표의 하나이다.
1047,국내에 주소를 둔 자의 사망으로 인해 상속이 개시된 경우에 상속개시당시 피상속인의 상속인 중 60세 이상의 연로자가 있는 경우에는 1인당 3천만원을 상속세의 과세가액에서 공제해 주는 것을 말한다.
1048,"재무회계가 경영외부의 이해관계자들에게 기업회계의 내용을 보고하는 것이라면 관리회계는 경영자가 기업활동을 회계하고 조정하는데 필요한 회계를 의미한다.
	관리회계는 경영계획수립에 필요한 각종 계수를 제공함과 동시에 그 계획에 따르는 경영활동의 결과를 측정, 비교분석하여 비능률이 존재하는 장소와 그 책임자 및 원인을 신속히 구명함으로써 현재 및 미래의 경영활동에서 낭비를 제거하는 합리적 경영의 한 수단이다.
"
1049,"외부거래에 대비되는 용어이며, 타기업등 외부경제 주체와의 거래 이외의 거래, 즉 기업내부에만 관계되는 거래를 말한다. 일반적으로 공업회계 특유의 용어로서 재화, 용역이 경영내부에서 소비되어 새로운 급부가 산출되는 과정에서 발생하는 여러 가지 거래를 총괄하여 내부거래라고 말하고 있다. 독립된 회계단위인 본점, 지점 등 상호간의 거래도 내부거래의 하나가 된다."
1050,"자산평가의 일개 가치를 표시한 것으로 매각하면 얼마가 되느냐 하는 가치액을 말한다. 보통으로 평가시에 이 싯가가 쓰여지며, 때로는 실제 매각시의 예측가치를 말하는 일도 있다. 재조달가액에 대립하는 개념이다."
1051,"세무회계는 세법의 규정에 따라 정부, 지방자치단체에 대해 납부하는 조세에 관련된 회계로서 세액의 신고 및 자진납부, 세무신고서의 작성, 세무계획, 세무관리 등을 다룬다. 세무회계는 보통 기업을 대상으로 하므로 법인세의 계산이 중심이 되나, 그 외에도 개인소득세, 양도소득세, 상속세, 부가가치세, 지방세 등도 중요시된다. 기업경영에서 세무문제는 매우 중요하며, 각종 경영 의사결정에 중요한 요소로 작용한다."
1052,계산이자라고도 한다. 부채인 타인자본에 대한 이자는 결국 지출되어 확정되지만 자기자본에 대하여는 지출이 없기에 확정할 수 없다. 그래서 일정율로 견적하여 계산을 하는 것이 되며 이렇게 하여 견적된 이자를 말한다. 자기자본 이자가 원가성을 갖는가에 관하여서는 찬반 양론이 있다. 찬성론은 소수설에 그치고 있다. 반대로는 이자는 이윤의 선급이기 때문에 원가성이 없다고 주장한다.
1053,"

비례비
회계·세무 용어사전

이것은 생산량의 증감과 정비례해서 증감하는 원가이다. 비례비에는 주요재료비, 능률급 임금 등이 해당된다.
외국어 표기 proportional cost(영어)

"
1054,"토지, 건물, 기계, 공구와 같은 유형자산의 내역을 기장하는 보조부를 말한다. 소유고정자산의 각 종류마다 계좌를 마련하여 그 취득기일, 소재, 부수비용, 감가상각비계상액, 처분액 등을 상세하게 기록하여 현재액을 명시한다."
1055,"기업회계의 공신력을 높이고 기업의 재무제표 용어 및 작성방법을 통일, 표준양식을 설정하기 위해 제정·공포된 재무제표규칙은 세무관서, 금융기관과 증권거래소 등에 제출되는 재무제표의 기준이 되고 있다.
	이 규칙에 규정되어 있지 않은 재무제표의 용어, 양식과 작성방법은 공정타당하다고 인정되는 기업회계의 관습에 의한다.
"
1056,기업내부에 독립한 회계단위 상호간의 거래에서 생기는 이익을 말한다. 내부이익이라고도 한다. 예를 들면 지점이 독립회계인 경우 본·지점간에서 상품 등을 이전하는 때에는 원가에 일정의 이익을 가산한 금액으로 대체하는 경우가 있다. 이 대체가액과 원가와의 차액이 내부 대체이익이다. 본·지점의 합병 재무제표를 작성할 때에는 기말재고자산에 포함되어 있는 내부대체이익은 미실현이기 때문에 실현주의의 원칙에 의하여 제거해야 하는 것으로 되어 있다.기업회계원칙은 이 방법으로서 본·지점등의 합병 손익계산서로 매출액에서 내부매출을 공제하고 매입액 또는 매출원가에서 내부매입을 공제하며 기말재고액에서 내부이익을 공제하는 것을 원칙으로 하고 있다.
1057,지방자치단체가 지방세를 부과한 경우에 통상 적용해야 할 세율로서 재정상 기타 특별한 사유가 있다고 인정할 경우에는 이에 따르지 않을 수도 있는 세율을 말한다(지방§176).
1058,채무불이행에 대비하여 미리 채권자에게 제공되어 그 채권을 보전하는 수단이 되는 것이 담보인데 국가채권의 관리 또는 조세에 관한 행정에 있어서 그 징수를 확보하기 위해서도 과징하는 수가 있다. 이것이 납세의 담보이다.
1059,"기말 현재에 있어서 매출채권이 발생한 후 얼마만큼의 기간이 경과하고 있는가를 조사하는 것을 말한다. 즉 외상매출금을 비롯한 채권의 기말잔액을 발생순으로 나열하여 회수 상황을 조사하며, 그 실제성과 회수 가능성을 검토한다. 이것은 매출채권과 대손충당금의 대차대조표 계상액의 적부를 검토하기 위하여 행하여 진다. 기점일로서는 채권의 발생일 또는 결재 약정일을 잡는다. 개별적으로 분석이 행하여지며 이때에 신용허용조건이 고려된다."
1060,"

재정법
행정학사전

1951년 9월 법률 제37호로 제정·공포된 예산회계에 관한 기본법을 말한다. 예산의 편성·집행 및 결산 과정에 관한 주요 내용을 규정하고 있는 이 법은 1961년 예산회계법이 제정되면서 폐지되었다.
외국어 표기 財政法(한자), Finance Act(영어)

"
1061,"상품 이외의 물품매입이나 일상거래 이외의 거래에서 발생하는 일시적인 채무로, 특정한 계약으로 확정된 것 중 아직 지급이 끝나지 않은 것을 처리하는 계정이다. 구체적으로 외상매입금계정 이외의 일반적인 거래에서 발생하는 채무 전부를 포함시킬 수 있다."
1062,국세의 납부의무자 또는 징수의무자가 신고·납부 등 의무의 이행에 있어 태만하거나 고의·과실로 인하여 납부를 하지 않거나 과세의 객체를 탈루·은폐·위장함으로써 세법의 적법한 시행에 장해를 초래하는 사실에 대하여 사전방지와 사후규제의 조치로 부담을 과하는 국세의 부대적 채권이다. 기장신고불성실·신고불이행·납부불성실·보고의무불이행 등에 과해지는 가산세 및 납기 내에 세금을 납부하지 않은 경우에 과해지는 가산금 등이 이에 해당된다(국세기본법 제47조).
1063,"부가가치를 계산할 때, 인건비·임차료·지급이자·할인료·세금공과·영업이익 등 부가가치를 구성하는 것이라고 생각되는 항목을 더하여 계산하는 것을 말한다. 여기에 반하여 매출액에서 외부구입 가치를 공제하여 부가가치를 계산하는 방법은 공제법이라고 한다.
	부가가치는 개개의 기업이 생산을 통해 새로이 산출한 가치이기 때문에 생산액에서 외부매입 가치를 공제하여 산출하는 것이 옳은 계산법이라 할 것이다.
"
1064,"상품계정을 매입계정과 매출계정의 2개로 분할하는 방법이다. 매입계정 차변잔액은 전기이월액과 순매입액과의 합계를 표시하며, 매출계정 대변잔액은 순매출액을 표시한다. 그러므로 매입계정의 대변에 기말재고액을 기입하면, 전기이월액 및 순매입액에서 기말재고액을 차감하는 셈이 되어 그 잔액은 매출원가를 표시한다. 2분법에 있어서의 매입계정은 자산과 비용을 겸한 혼합계정이며, 매출계정은 수익계정이라고 할 수 있다."
1065,"부문별 원가계산을 행하는 경우에 원가요소는 각 부문별로 집계되는데, 특정부문에서 개별적으로 발생하고 당해 부문에 직접 부과되는 비용을 부문개별비라고 한다."
1066,"주된 소득자라 함은 다음 각호에 해당되는 자를 말한다(소득령§131).
	(1) 자산합산대상가족 중 자산소득금액 이외의 종합소득금액이 가장 많은 자
	(2) 자산소득금액 이외의 종합소득금액이 없는 경우에는 그 자산소득금액이 가장 많은 자
	(3) 자산소득금액 이외의 종합소득금액이 가장 많은 자가 2인 이상 있는 경우에는 그 중 자산소득금액이 가장 많은 자
	(4) (2) 및 (3)의 경우에 자산소득금액이 가장 많은 자가 2인 이상 있는 경우에는 그 중 과세표준 확정신고서에 주된 소득자로 기재된 자.
"
1067,"단일분개장으로는 분개기록과 보조기록과의 사이에 중복기입의 불편이 있으므로 거래가 많은 과목에 대하여는 특수분개장의 사용이 편리하다. 특수 분개장으로 현금출납장, 어음기입장, 매출장, 매입장 등을 사용하는 경우, 이들 특수분개장에 기입한 거래 이외의 거래를 분개하는 본래의 분개장을 보통분개장이라 하며 고유분개장, 일반분개장이라고도 한다."
1068,사립학교의 설치·경영을 목적으로 사립학교법에 의해 설립한 법인을 말한다(법§2 ②). 학교법인도 본질적으로 민법 제32조의 규정에 의한 비영리법인과 다를 바 없으므로 법인세법은 양자에 대한 과세방법을 동일하게 규제하고 있다(법인§12).
1069,"재무제표분석 또는 재무분석이라고도 하며, 재무제표를 비롯하여 월차손익계산서, 매월의 생산 판매량, 재료 사용량, 원가자료 등의 여러 경영정보를 분석, 경영내용과 경영상태를 파악하여 그 경영의 적부(適否)를 명확히 하는 것으로 수익성·유동성·생산성을 중심으로 손익 상태(수익성), 수지 상황(유동성), 경영능률(생산성)의 측정, 평가를 통하여 경영 의사결정에 유용한 정보를 제공하는 방법을 말한다."
1070,"국세심사청구제도는 국세기본법 또는 세법에 의해서 부당한 처분을 받거나 필요한 처분을 받지 못함으로써 권리나 이익의 침해를 당한 자가 그 처분의 취소, 변경이나 필요한 처분을 청구하는 행정상쟁송절차로서 행정소송의 전심적(前審的) 권리구제수단이다(국세기본법 제55조)."
1071,"기업회계기준에 따르면 임의적 부속명세서는 ① 현금과 예금명세서, ② 매출채권명세서, ③ 대여금명세서, ④ 기타의 당좌자산명세서, ⑤ 투자자산명세서, ⑥ 투자자산처분명세서, ⑦ 유형자산처분명세서, ⑧ 이연자산명세서, ⑨ 매입채무명세서, ⑩ 수선비명세서가 있다."
1072,"경제적 가치를 가진 권리, 즉 금전으로 환가할 수 있는 것을 내용으로 하는 권리로서, 인격권 및 신분권을 제외한 권리를 말한다. 재산권의 창설·이전·변경 또는 소멸을 증명하는 증서 및 재산권에 관한 추인·승인을 증명하는 증서는 인지세법에서 정하는 바에 따라 인지세를 납부해야 한다(인지세법 제1조)."
1073,"소비량을 측정할 수 있는 경비를 말한다. 전력료, 가스요금, 수도요금과 같은 경비는 소비량을 계량기 등에 의하여 측정할 수 있다."
1074,계정계좌의 준말.
1075,"실제 과세요건을 구성하는 실제행위자가 아닌 명목상의 행위자, 즉 명의자에게 과세하는 것을 말한다.우리나라에서는 실질과세주의에 입각하여 실제행위자에게 과세하는 것을 원칙으로 하고 있으나(소득세법 제7조) 몇가지 예외를 정해서 명의자과세를 하고 있다(동시행령 제21조)."
