,0
1264,시간과 인내심이라는 준비물만 챙긴다면 집에서도 맥주를 만들 수 있어요.
1265,"명란젓 알맹이를, 체에 내려 입자를 곱게 한 달걀물과 섞어 찌는 명란젓 계란찜은 소금과는 또 다른 감칠맛이 나고 푸딩처럼 부드러운 맛이 일품입니다."
1266,"· 주재료 : 칼국수 200g
· 부재료 : 양파 ½개, 당근 ¼개, 청양고추 2개, 대파 1대, 멸치(우린 물) 4컵, 국간장 1큰술, 소금(약간), 후춧가루(약간), 마늘(다진 마늘) 1작은술, 참기름 1작은술, 김(구운 김) 3장, 간장 3큰술, 고춧가루(고운 고춧가루) 1큰술, 맛술 1큰술, 깨소금 1큰술, 후춧가루(약간)
· 재료설명 : 김간장 양념 (마늘 1작은술, 참기름 1작은술, 김 3장, 간장 3큰술, 고춧가루 1큰술, 맛술 1큰술, 깨소금 1큰술, 후춧가루)
"
1267,가벼운 한 끼 식사로 딱! 디저트로도 손색없는 고소한 와플입니다.
1268,"추운 겨울에는 푹 끓여낸 탕 요리가 제격입니다. 그 동안 요리 시간이 오래 걸려 밖에서 사먹었던 감자 우거지탕을 오늘은 가족들을 위해 직접 만들어보세요. 신선한 돼지 등뼈를 잘 삶고, 조물조물 무친 우거지를 수북하게 얹어 푹 끓여내면 식탁이 더 없이 푸짐해집니다. 우거지의 풍부한 섬유질과 감자의 풍부한 당질이 건강한 겨울을 만들어줍니다."
1269,"쪄서 식힌 후 물기를 뺀 가지를 양념(간장, 다진 파ㆍ마늘, 참기름, 깨소금)으로 무친 것이다. 《증보산림경제》(산가법 : 蒜茄法), 《시의전서》(가지나물), 《조선요리제법》(가지나물), 《조선무쌍신식요리제법》(가자채 : 茄子菜, 자과채 : 紫瓜菜)에 소개되어 있다."
1270,달콤한 고구마에 고소한 베샤멜 소스와 치즈를 넣어 오븐에 넣어 구우면 입안이 즐거운 간식이 됩니다.
1271,달콤한 맛과 매콤한 겨자씨가 씹히는 소스
1272,"조와 쌀을 넣어 지은 밥이다.방법 1 : 조, 삶은 팥, 불린 찹쌀ㆍ멥쌀과 적당한 크기로 썬 고구마를 섞어서 솥에 안쳐 짓는다(전남).방법 2 : 불린 쌀을 끓이다가 조를 얹어 지은 밥이며 쌀과 조를 처음부터 같이 넣고 짓기도 한다(경북).방법 3 : 끓는 물에 메조를 넣어 끓인 다음 메밀가루를 넣고 질게 짓는다(제주도). 제주도에서는 메조밥, 모인조밥이라고도 한다.《조선요리제법》(조밥), 《조선무쌍신식요리제법》(황양반 : 黃梁飯)에 소개되어 있다."
1273,"게맛살로 속을 채워 크루아상에 넣은 샌드위치 요리, 든든한 한끼로도 손색없습니다."
1274,도토리묵조림은 말린 도토리묵을 따뜻한 물에 불려서 조려낸 것으로 씹히는 맛이 일품이다. 예부터 우리 조상들은 흉년에는 도토리를 끼니를 이어 주던 중요한 구황식품으로 이용하였다.
1275,"
	칼국수는 밀가루 반죽을 얇게 밀어 칼로 썬 다음 맑은 장국에 넣고 끓인 음식이며, 애호박과 감자를 함께 넣어 끓이는 것이 일반적인 조리법이다. 칼국수는 밀가루 반죽을 얇은 두께로 밀고 칼로 썰어 면 형태를 만드는 것에서 유래했다. 
	
	또한, 칼국수는 면을 따로 삶지 않고 육수에 바로 넣고 끓이는 제물국수의 한 종류이다. 예전에는 햇밀이 나는 초여름의 계절 음식으로 칼국수를 즐겼다.
"
1276,"오늘 저녁 뭘 해먹지? 고민이신 분들을 위해 쿠켄에서 제안하는 식탁요리, 야채 당면 호박찜입니다."
1277,"우리 전통 한식 요리 보쌈김치, 만들어 보세요."
1278,"배추를 소금에 절여서 사이사이에 무채, 고춧가루, 파, 마늘, 젓갈 등으로 버무린 소를 넣어 담근 김치다."
1279,"만능 간장, 조림 요리의 조림장이나 무침 요리, 양념장에 간장 대신 사용하면 감칠맛 나고 좋아요. 가다랑어포가 없으면 북어껍질을 처음부터 넣고 끓여 국물 맛을 내도 좋아요."
1280,"고기 요리 중 가장 저렴하면서도 영양 많은 돼지등뼈를 푸짐하게 즐길 수 있는 돼지등뼈찜입니다. 돼지고기에 함유된 철 성분은 체내에 잘 흡수되어 빈혈을 예방하며, 간장의 보호와 피로 회복에도 매우 탁월하지요. 부담 없이 맛있게 즐겨 보세요."
1281,농촌진흥청 건강식단에서 제공하는 수능생들을 위해 준비하는 영양식 요리정보 입니다.
1282,못난 겉모습과는 다르게 노란 속살이 시선을 끄는 단호박은 다양한 요리에 활용이 가능한 기특한 식재료입니다. 그중 특히 ‘단호박죽’은 먹기 좋을 뿐만 아니라 영양까지 고스란히 간직하고 있어 예전부터 소화가 어렵거나 허약체질에 좋은 영양식으로 많이 먹던 요리입니다. 요리 방법도 매운 간단해 단호박 속살과 찹쌀만을 이용해서 푹 끓이면 황금빛 자태를 뽐내는 달콤하면서도 영양가 높은 요리가 완성됩니다.
1283,불에 살짝 굽거나 따끈한 코코아에 넣으면 더욱 달콤하게 즐길 수 있어요.
1284,"우리나라 사람이 가장 좋아하는 음식은 갈비구이와 불고기이며, 불고기는 외국에도 가장 많이 알려진 한국 음식이다. ‘불고기’란 말은 최근에 생긴 듯하다. 1950년대까지만 해도 문헌에 나오는 것은 ‘너비아니’로, 불고기와 비슷하지만 만드는 법이 약간 다르다.1939년의 『조선요리제법』에 나오는 ‘우육구이(너비아니)’ 만드는 법을 보면, “고기를 얇게 저며서 그릇에 담고 간장(진간장)과 파 이긴 것, 깨소금, 후추, 설탕을 넣고 잘 섞어서 굽는다”고 하였고, 1800년대 말의 『시의전서』에서는 정육을 잘게 저며 양념한 다음 불에 직접 굽는 것을 ‘너비아니’라 하였다. 하지만 요즘 불고기는 훤히 비치도록 얇게 썰어서 질척하게 양념해서 달구어지지도 않은 철판에 올려 굽는다. 불에 굽는 ‘불 고기’가 아니라 국물에 잠겨서 익는 ‘물 고기’가 되어 버렸다. 너비아니는 도톰하게 저며서 잔칼집을 내어 석쇠나 적틀에 구운 음식이다.불고기의 근원을 찾아보면 상고 시대까지 거슬러 올라간다. 유라시아대륙의 넓은 초원에서 유목을 하던 한 부족이 동쪽으로 이동하여 만주 남부 지방의 토착민과 함께 맥(貊)족을 형성하여 우리 조상이 되었는데, 유목민이어서 가축을 조리하는 기술이 뛰어나 유라시아의 대초원에 야생하는 마늘이나 부추 등의 훈채를 장에 섞어 양념으로 사용하였으리라 생각된다.중국에서는 우리 조상을 맥족이라 불렀고 우리 조상이 먹는 고기 구이를 ‘맥적(貊炙)’이라 하였다. 3세기 중국의 진(晉)나라 『수신기(搜神記)』에서는 “맥적은 본래 북쪽 오랑캐의 음식인데 옛날부터 중국에서 귀중히 여겨 중요한 잔치에 먼저 내놓는다”고 하였다. 중국인의 고기 굽는 법과는 달리 맥적은 미리 장(醬)에 부추나 마늘 등을 섞어 고기를 구웠기 때문에 이것을 귀하게 여겼다.삼국 시대와 고려 시대에는 불교를 숭상하여 육식을 금했으므로 채식을 주로 하였다가 고려 말 몽골족의 침입으로 다시 육식을 즐기게 되었다. 특히 몽골 사람이 많이 와 있던 개경에는 ‘설하멱(雪下覓)’이라는 고기 구이가 명물로 전해졌다. 『산림경제』(1715년경)의 「치선(治膳)」편에도 ‘설하멱적(雪下覓炙)’이 나오는데 “쇠고기를 저며 칼등으로 두들겨 연하게 한 뒤, 대나무 꼬챙이에 꿰어서 기름과 소금을 바른다. 충분히 스며들면 뭉근한 불에 구워 물에 담갔다가 곧 꺼내어 다시 굽는다. 이렇게 세 차례 하고 참기름을 발라 다시 구우면 아주 연하고 맛이 좋다”고 하였다.『해동죽지』(1925년)에서는 “설야적(雪夜炙)이란 개성부(開城府)에서 예부터 전해 오는 명물로, 쇠갈비나 염통을 기름과 훈채로 조미하여 굽다가 반쯤 익으면 냉수에 잠깐 담갔다가 센 숯불에 다시 굽는다. 눈 오는 겨울 밤 술안주로 좋고, 고기가 몹시 연하여 그 맛이 좋다”고 하였으니 찬물에 담갔다가 굽는 것이 비법이다. 원래 ‘설야멱(雪夜覓)’은 ‘눈 내리는 밤(雪夜(설야))에 찾는다(覓(멱))’는 뜻인데, 중국의 송나라 태조가 설야에 진(晉)을 찾아가니 숯불에다 고기를 굽고 있었다는 이야기에서 유래했다고 『송남잡식(宋南雜識)』에 씌어 있다.옛날 음식책에는 대부분 고기를 꼬치에 꿰어 구웠다고 씌어 있는데 석쇠나 철판이 생기고 나서는 굳이 꿰어 구울 필요가 없어졌다. 지금은 산적류만 꼬치에 꿰어서 굽는다.『산림경제』에서도 중국의 『거가필용』을 인용하여 “고기를 구울 때는 대개 땔감으로 뽕나무와 닥나무 불을 꺼린다. 대꼬챙이에 꿰어 숯불 위에서 굽는데 먼저 기름, 소금, 장, 갖은 양념, 술, 초에 재웠다가 묽은 밀가루 풀을 살짝 발라 재빨리 구워 낸 뒤에 고기에 입힌 밀가루 껍질을 벗긴다”고 하였으니 지금의 조리법과는 많이 다르다. 이외에 고기를 구울 때 참깨꽃 가루를 고기 위에 뿌리면 기름이 흐르지 않는다는 비법도 적혀 있다.요즘은 양념하여 재운 갈비나 불고기보다 양념을 전혀 하지 않은 생고기나 생갈비가 오히려 인기가 있는데 양념에 재우는 고기보다 육질이 더 좋아야 한다. 날고기를 구워서 소금을 찍어 먹는 것을 ‘등심구이’라고 하는데 『조선무쌍신식요리제법』에서는 이를 ‘방자구이’라 하여 “연한 고기를 얇게 저며 씻지 말고 그냥 석쇠에 놓고 소금만 쳐서 구워 먹으면 고명한 것보다 더 맛있고 영양가도 높다”고 하였다. ‘방자(房子)’란 심부름하는 남자 하인을 이르는 말인데, 상전을 모시고 다닐 때 마당이나 부엌 근처에서 서성거리다가 운좋게 고기 한 점을 얻어 양념도 못 하고 불에 재빨리 구워 먹어서 ‘방자구이’라는 이름이 붙었다고 한다."
1285,엽산과 비타민이 풍부하여 암을 예방하고 면역 기능을 향상시키며 알싸한 향과 톡쏘는 맛으로 입맛을 돋우는 갓김치를 만들어 봅니다.
1286,달콤한 단팥을 넣은 발효빵으로 추운 겨울 밥솥에서 하나씩 꺼내 먹던 추억이 있는 찐빵입니다.
1287,캠핑장에서 요리하면 좋은 캠핑 번데기탕요리법 입니다.
1288,"해파리냉채는 중국요리의 대표적인 차게 내는 애피타이저(전채요리)로 새콤, 달콤, 매콤한 맛이 식욕을 촉진하여 다음 코스 요리를 준비하게 한다."
1289,"빵은 밀가루, 이스트, 물, 소금 등 기본적인 재료를 반죽기로 혼합하여 글루텐을 발전시킨 뒤 이스트의 발효로 팽창시켜 팬을 사용하여 구워낸 제품으로 종류에 따라서 반죽의 형태, 발효, 굽기 등에 차이가 있다.빵의 제법은 크게 2가지 정도로 구분하며 소규모 공장, 윈도우 베이커리(window bakery), 인 스토어 베이커리(in-store bakery)에서는 직접법(straight dough method)을 주로 이용하고, 대규모 공장에서는 중종법(sponge and dough method)을 이용하여 제품을 만들고 있다.그 이외에 연속식 제빵법(continuous dough mixing system), 액종 발효법(pre-liquid ferment system), 냉동생지법(frozen dough method), 비상반죽법(emergency dough method), 재반죽법(remixed dough method), 노타임법(no-time dough method), 찰리우드법(charleywood dough method), 오버나잇 스펀지법(overnight sponge method)등이 이용되고 있다."
1290,김이 모락모락 오르는 호빵은 겨울철 대표 간식거리 중 하나입니다. 뜨거운 빵 안에 달콤한 팥소가 가득 든 호빵은 같이 나누는 사람과 가까워지게 만드는 음식이지요. 집에서 호빵을 직접 만들어 보시면 그 따뜻함이 더욱 넘쳐날 것만 같습니다.
1291,"고기나 생선을 구운 음식에는 ‘구이’나 ‘적’ 자를 붙이는데, 철판이나 돌에 올려놓고 굽는 것을 주로 구이(燔(번))라 하고, 꼬챙이에 꿰거나 석쇠에 얹어서 불 위에서 바로 굽는 것을 적(炙)이라 한다. 예전에는 두 가지를 구분하지 않았으나 1900년 중반 이후에 나온 책에는 꼬치에 꿰어 굽는 것을 ‘적’, 나머지는 ‘구이’라 하였다. 『산림경제』(1715년)에서는 ‘고기구이(燒肉(소육))’를 쇠꼬챙이에 꿰어 숯불 위에서 굽는다고 하였다.‘적’ 자가 붙는 음식에는 산적, 누름적, 지짐누름적의 세 가지가 있다. ‘산적’이란 날고기나 채소를 꼬챙이에 번갈아 꿰어서 불에 직접 굽는 것으로 쇠고기산적, 파산적, 떡산적 등이 있고, ‘누름적’은 양념하여 익힌 고기나 채소를 꼬챙이에 번갈아 꿰어 구운 음식으로 누름적·화양적 등이 있다. ‘지짐누름적’은 날재료를 꼬챙이에 꿴 다음 밀가루와 달걀을 입혀서 지지거나 밀가루즙을 씌워서 지진 것으로 김치적·두릅적 등이 있다.『옹희잡지』(1800년대 초)에서는 산적을 한문으로 ‘산적(筭炙)’이라 하였고, 궁중에서는 ‘산적(散炙)’이라 하였으며, 『조선무쌍신식요리제법』에서는 꼬챙이에 꿰인 것이 주판과 같다 하여 산적(算炙)이라고 하였다. 『옹희잡지』에 산적 만드는 법이 자세히 나와 있다. “살찐 우육을 두세 치로 잘라서 유장에 담갔다가 참깨를 뿌리고 대꼬챙이에 꿰어 양쪽을 고르게 자르고 숯불 위에서 굽는다. 염통, 간, 밥통, 처녑 등의 고기를 번갈아 가며 대꼬챙이에 꿴 것을 잡산적이라 하고, 구운 후에 장을 묻힌 것을 장산적이라 한다. 개성 사람들은 즙료(汁料)를 많이 사용한 잡산적을 만드는데 이것을 즙산적이라 한다”고 하였다.『조선무쌍신식요리제법』에 나오는 산적은, “연한 고기를 두툼하고 넓게 저며서 장을 치고 기름, 깨소금, 후춧가루 넣어 주물러서 다시 도마에 펴놓는다. 칼로 다시 저미듯 두드려 가며 기름과 깨소금을 켜켜이 뿌려 놓았다가 석쇠에 굽는다. 제사상이나 큰 잔칫상에 고이는 음식이다”고 하였다. 또 사슬산적에 대한 설명을 보면, “고기를 누름적 고기보다 굵게 썰어서 장과 기름, 파, 깨소금에 주물러서 꼬챙이에 꿰어 두드려 가며 굽는다. 고기만 꿰어서 쓰기도 하나 제육과 생선을 고기와 같이 썰어 마음대로 꿰어 쓰기도 한다. 제육과 생선을 각각 꿰어 구워야 잘 익는다”고 하였다.『주찬』의 ‘육적’은 “즙이 있는 산적을 만들려면 연한 고기와 염통, 처녑, 곤자소니, 양, 간을 모두 소금에 씻어서 젓가락처럼 빗겨서 세 치 길이로 자른다. 마늘즙, 파, 생강, 후춧가루, 천촛가루, 잣가루, 깨소금, 참기름 등의 양념에 장을 넣어 간을 맞추고 힘있게 주물러 양념 맛이 고기에 배게 한 후에 대나무 꼬치에 꿰어서 칼날로 자근자근 고루 두들긴 다음 활활 피어오르는 숯불에 급히 구워 낸다. 구울 때 진한 밀가루즙에 볶은 깨를 섞어서 고루 발라 익혀 내어 뜨거울 때 먹는다. 고기 구이는 숯불이 세지 않으면 쉽게 익지 않아 고기가 연하지 않으니 센불에 급히 구워 내는 것이 좋다”고 하였다.『시의전서』에서는 돼지 족으로 만든 ‘족적’ 만드는 법을 소개하고 있다. “족을 삶아서 건져 낸 후에 긴 뼈는 버리고 굽통 사이만 잘라 양념에 재웠다가 굽는다. 두 개를 하려면 꼬치를 좌우로 질러 사지 둘을 감고, 하나만 하려면 사지 하나를 감는다. 대강 뼈를 추리고 양념하여 굽는다.” 하였다."
1292,짙은 녹색의 껍질을 벗겨내면 노란 속이 나오는 단호박을 밥반찬이 될 수 있게 간장에 조려 보세요. 그 단 맛이 간장과 궁합을 잘 이루어 준답니다.
1293,"서양에서는 한파에 몸을 녹이는 방법으로 우리의 탕과 비슷한 뜨거운 스튜를 만들어 즐깁니다. 스튜는 고기와 채소를 큼직하게 썰어 넣고 뭉근하게 오래 끓여낸 국물요리로, 특히 토마토를 넣어 만든 진한 국물이 매력적입니다. 오랜 시간 끓이는 동안 재료에서 우러나온 맛이 서로 어우러져 더욱 맛있어 지는 쇠고기 야채 스튜. 특별한 날, 나눠먹기 좋은 든든한 메뉴로 만들어보세요."
1294,"제과와 제빵은 설탕 사용량, 밀가루 종류, 반죽 상태 등으로 구별하나 일반적으로 이스트의 사용 유무를 기준으로 한다."
1295,"꽃빵에 싸먹어도 되고, 반찬으로도 즐길 수 있는 돼지고기 부추잡채에요! 돼지고기를 얇게 채썰어 부추와 함께 씹히는 맛이 일품이랍니다. 새로운 메뉴로 먹는 즐거움을 느껴보세요~"
1296,해물뚝배기는 제주도의 갖가지 싱싱한 해물과 된장을 풀어 넣고 끓여 바다내음이 물씬 풍기며 담백하고 시원한 맛이 일품으로 최고의 속풀이 해장국으로 손꼽힌다.
1297,농촌진흥청 건강식단에서 제공하는 수능생들을 위해 준비하는 영양식 요리정보 입니다.
1298,"· 주재료 : 가지 2개, 찹쌀가루 3큰술
· 부재료 : 녹말가루 2큰술, 포도씨오일 1컵, 소금(약간), 양파(다진 양파) 2큰술, 두반장 2큰술, 물녹말 2큰술, 홍고추(다진 홍고추) 1큰술, 마늘(다진 마늘) 1큰술, 굴소스 1작은술, 맛술 1작은술, 참기름 ½작은술, 다시마(우린 물) ¼컵
· 재료설명 : 탕수소스 (양파 2큰술, 두반장 2큰술, 물녹말 2큰술, 홍고추 1큰술, 마늘 1큰술, 굴소스 1작은술, 맛술 1작은술, 참기름 ½작은술, 다시마 ¼컵)
"
1299,향긋한 허브차 한잔은 마치 휴식과 같아요.
1300,"매력적인 녹색의, 민트향이 가미된 크림 칵테일이다. 검은 색의 크렘 드 카카오를 사용하면 녹색만큼 선명하진 않지만 맛은 똑같다.제조방법재료 - 서브 1(1명 분량)크렘 드 멘테 | 45ml순한 크렘 드 카카오 | 45ml진한 크림 | 45ml장식용의 일반 초콜릿."
1301,닭을 삶은 국물에 찹쌀과 멥쌀을 넣고 끓이다가 삶은 닭고기를 함께 넣고 끓여낸 고소한 영양죽이다.
1302,"자숙 새우 10마리, 오징어 ½마리, 쪽파 100g, 청고추 ½개, 홍고추 ½개, 계란 2개, 식용유 2큰술"
1303,"토막 내어 칼집을 넣은 오이를 소금에 절인 다음 부추, 마늘, 고춧가루 등을 버무린 소를 채워 익힌 김치다. 오이가 많이 나는 여름에 담가 먹기 좋은 여름철 김치의 한 종류다."
1304,"설날 한 살을 먹으며 먹었던 떡국은 맑은 장국이나 사골육수를 이용해 끓이는데, 쇠고기, 달걀, 김가루 등 고명을 얹어 먹으면 더욱 맛있습니다."
1305,선술집에서 인기 있는 술안주인 닭똥집볶음입니다. 닭의 부위 중에서 가장 쫄깃거리는 부위이지요. 깨소금 듬뿍 뿌려 고소하게 볶아내는 닭똥집볶음 즐겨 보세요.
1306,과일의 달콤함과 약간 짭짤한 맛이 감도는 소스
1307,파릇파릇 영양분을 듬뿍 머금고 자라난 새싹을 넣고 고추장에 쓱쓱 비비면 몸도 마음도 신선한 새싹비빔밥이 됩니다.
1308,"1) 반죽 제조법 : 스트레이트법2) 재료 계량 : 제한시간 내에 재료를 계량하여 재료별로 진열하며, 중량이 정확해야 하고 제한시간이 지나거나 재료 손실이 있으면 감점3) 반죽 제조• 믹싱 시간 : 저속 2분, 중속 1분, 쇼트닝 투입, 저속 2분, 중속 15분(글루텐 발전 100%)(사진 1)• 반죽 온도 : 27℃4) 1차 발효• 발효 시간 : 80∼90분• 발효실 온도 : 27℃• 발효실 습도 : 75∼80%• 부피가 2.5∼3배 부풀며 시간보다는 상태로 판단한다.5) 분할 : 178g×12개(4개분), 분할 반죽당 무게 편차가 적어야 하며 대강의 무게를 짐작하고 한두번의 반죽 가감으로 능숙하게 완료한다.6) 둥글리기 : 반죽 표면이 매끄럽게 되도록 한다.7) 중간 발효 : 10∼20분, 표면이 건조되지 않도록 조치한다.8) 정형① 반죽을 밀대로 두께가 일정하도록 원형으로 밀어펴면서 큰 가스를 제거한다.② 양면을 가운데로 접어 3겹 접기를 한다.③ 한쪽면부터 말아 둥글게 봉상형으로 만든다. 표면이 매끄럽고 대칭이 되도록 한다.(사진 2)④ 이음매를 잘 봉한다.(사진 3)9) 팬닝• 팬에 기름칠을 적당히 하고 이음매를 바닥으로 오게 하여 3덩이씩 한팬에 좌우 간격을 맞추어 넣는다.• 밑면이 평평하게 잘 나오게 하기 위해서는 팬에 반죽을 넣고 가볍게 눌러 준다.10) 2차 발효• 발효 시간 : 45∼50분 • 발효실 온도 : 35∼40℃• 발효실 습도 : 85%• 발효 정도 : 반죽이 팬 높이보다 1cm 정도 더 올라올 때까지 발효한다.(사진 4)11) 굽기• 오븐 온도 : 윗불 180℃, 밑불 200℃ • 굽는 시간 : 30∼35분• 오븐 위치에 따라 온도 차이가 생기면 적절한 시간에 팬의 위치를 돌려준다."
1309,"김치는, 배추나 무, 그 밖의 양념에 들어 있는 물질이 자체의 효소에 의하여 구수하고 단맛을 지닌 물질로 분해되어 밖으로 나오고, 배추나무에 붙어 있던 젖산균과 효모균이 이들을 먹고 자라면서 젖산을 비롯한 여러 에틸 알코올을 만들어 신맛과 김치 향을 내게 된다. 맛있는 김치가 찡한 맛을 내는 것은 젖산균에서 나오는 이산화탄소 때문인데 김치를 저온에서 저장할수록 이산화탄소가 국물에 많이 녹아 나온다. 특히 동치미나 나박김치는 국물에 이산화탄소와 알코올 성분이 많이 들어 있어 시원한 맛을 내는 것이다."
1310,흰쌀밥은 이제 그만! 몸에 좋은 견과류와 단호박을 넣은 밥 한 끼로 영양까지 챙기세요.
1311,칼슘 함량이 높고 항산화 성분이 높은 고구마로 든든한 아침 식사! 영양만점 아이들 간식! 고구마수프를 만들어 보세요.
1312,면역력을 강화해주어 추운 겨울 감기 예방에 효과적이에요.
1313,농촌진흥청 건강식단에서 제공하는 수능생들을 위해 준비하는 영양식 요리정보 입니다.
1314,칼로리 걱정 없이 맛있고 배부르게 즐길 수 있는 곤약샐러드 입니다. 살짝 데친 곤약과 아삭한 각종 채소에 새콤달콤한 간장드레싱을 곁들여 즐겨보세요.
1315,"강진 해남 윤씨 가문의 풋마늘홍갓김치는 전라도 지역에서 예부터 즐겨 먹던 갓김치의 일종으로, 3월 초순 꽃줄기가 올라오기 전에 홍갓을 캐어 풋마늘과 함께 고춧가루 양념에 버무려 만든다. 강진 해남 윤씨 가문에서는 갓의 아삭하면서도 알싸한 맛을 좋아해 매년 김장이 물러질 때쯤 여름철 별미로 먹는다.보통 갓김치에는 쪽파를 사용하지만 강진 해남 윤씨 가문에서는 발효를 지연시켜 장기간 보관하기 위해 풋마늘을 이용하는 것이 특징이다. 그래서 풋마늘홍갓김치를 담근 그해 여름에 먹기도 하지만 2~3년씩 묵혀 두었다 먹어도 갓과 풋마늘의 아삭하게 씹히는 맛을 느낄 수 있다. 또한 일반적인 멸치젓이나 새우젓 대신 멸치젓을 맑게 걸러낸 액젓에 동백하(겨울에 잡히는 잔새우)를 넣고 숙성시킨 동백하 액젓을 사용하는 것도 주요 비법이다."
1316,"· 주재료 : 쇠고기(스테이크용 등심) 600g
· 부재료 : 소금(약간), 후춧가루(약간), 마늘즙 1작은술, 레드와인 ½컵, 발사믹식초 1큰술, 황설탕 1큰술, 우스터소스 1큰술, 올리브오일 2큰술, 마늘 2쪽, 양파 ¼개, 토마토케첩 1작은술, 파슬리가루(약간), 후춧가루(약간)
· 재료설명 : 쇠고기 밑간 (소금, 후춧가루, 마늘즙 1작은술), 와인소스 (레드와인 ½컵, 발사믹식초 1큰술, 황설탕 1큰술, 우스터소스 1큰술, 올리브오일 2큰술, 마늘 2쪽, 양파 ¼개, 토마토케첩 1작은술, 파슬리가루, 후춧가루)
"
1317,"피로와 스트레스를 풀어주는 부추 목이버섯샐러드, 목이버섯은 중국 요리에 자주 등장하는 식재료인데요, 비타민 B1과 B2, 미네랄이 풍부하며 특히 칼슘은 버섯류 중 가장 많이 함유하고 있답니다. 또한 혈액 정화 작용을 해서 고혈압과 동맥경화, 비만 예방에도 좋습니다. 목이버섯은 말린 중국산이 대부분인데요, 고를 때는 살집이 두껍고 크기가 큰 것을 골라야 꼬들꼬들 씹히는 맛이 좋아요. 흔히 고기를 먹을 때 부추와 양파를 생채로 무쳐서 곁들이는데 목이버섯 한 가지를 더해 영양도 보충하고 근사한 한끼 샐러드가 되도록 만들어보세요."
1318,"열을 없애고 더위를 식혀준다. 습(濕)을 조절하고 설사를 멈추게 한다.
	소변을 잘 나가게 하여 체중을 조절한다.
"
1319,"오늘 저녁 뭘 해먹지? 고민이신 분들을 위해 쿠켄에서 제안하는 식탁요리, 당근전입니다."
1320,"겨자의 매콤함이 살짝 느껴지고, 올리브오일과 섞여 부드러운 맛을 지닌 소스"
1321,"· 주재료 : 두부 1모, 실파(송송 썬 실파) 2큰술, 소금(약간)
· 부재료 : 가다랑어포(우린 국물) ½컵, 간장 5큰술, 청주 2큰술, 맛술 2큰술, 마늘(다진 마늘) 1큰술, 설탕(또는 파인애플 과즙 2큰술) 1큰술
· 재료설명 : 데리야키소스 (가다랑어포 ½컵, 간장 5큰술, 청주 2큰술, 맛술 2큰술, 마늘 1큰술, 설탕 1큰술)
"
1322,"된장을 푼 물이나 멸치장국국물에 간재미를 양념하여 끓인 탕을 말한다.방법 1 : 된장을 푼 쌀뜨물에 무를 넣고 끓으면 손질한 간재미, 양파, 고춧가루, 다진 마늘을 넣고 끓이다가 들깻가루를 넣고 먹기 전에 송송 썬 대파를 얹는다.방법 2 : 시루에 찐 간재미를 끓는 멸치장국국물에 넣고 미나리와 다진 붉은 고추ㆍ파ㆍ마늘을 넣고 끓인 후 소금으로 간을 한다.간재미는 노랑가오리의 전남 방언이며 지역에 따라 노랑가부리, 딱장가오리, 창가오리로 불린다. 홍어와 비슷하게 생긴 연골어류로 몸이 편평하고 가슴지느러미가 수평으로 넓으며 꼬리는 가늘고 길며 눈은 등쪽에 있다. 홍어보다 맛이 부드러우며 주로 전남 진도 근해에서 많이 잡히는데, 서촌에서 나는 것이 가장 맛이 좋은 것으로 알려져 있다. 살이 붉은색을 띠며 맛이 있어서 날것으로 회를 만들어 먹거나 찜으로 이용한다."
1323,가을 제철 재료를 푸짐하게 넣은 덮밥 요리 만들어 보세요.
1324,"정성이 더해진 홈메이드, 더블치즈 미니버거 입니다."
1325,농촌진흥청 건강식단에서 제공하는 우리가 매일 식탁에서 만나는 다양한 음식들의 영양정보와 간단한 요리법입니다.
1326,발효시킨 홍어를 미나리 등의 채소와 함께 초고추장으로 무쳐낸 음식이다.
1327,"까나리 100g, 풋고추 1개, 홍고추 1개, 대파 ⅛뿌리(5g)"
1328,"
	구절판은 본래 아홉 칸으로 나뉜 그릇의 명칭으로서, 원형이 되는 음식은 밀쌈이라고 할 수 있다. 아홉 칸으로 나뉜 그릇의 가장자리 칸에 채소와 고기 등의 여덟 가지 음식을 빛깔 맞춰 담고, 이들을 가운데에 담은 밀전병에 싼 뒤 겨자장을 찍어 먹는다. 
	
	색이 화려하고 맛이 산뜻하여 손님 접대용 전채 음식으로 적합하다.
"
1329,아삭아삭한 콩나물을 입안 가득 고소한 참기름에 무쳐먹는 대한민국 국민 반찬 콩나물무침입니다.
1330,"한국인의 야식이나 한 끼 식사로 절대적인 사랑을 받는 라면, 인스턴트 식품이지만 나만의 색다른 조리법으로 더 맛깔스럽게 끓여 볼까요."
1331,"항암 작용을 하는 베타카로틴이 풍부한 우리 전통 발효 음료 단호박식혜, 단호박을 넣었기 때문에 보통 식혜에 비해 설탕을 조금만 넣어도 자연의 단맛을 즐길 수 있어요. 우리 전통 발효 음료인 식혜는 식사를 한 뒤 소화를 도와주고 유산균이 풍부하여 장 운동도 도와준다고 합니다.설탕 양은 취향대로 조절하세요. 뜨거울 때 단맛을 조절하면 싱겁게 느껴지므로 조금 부족한 듯 넣었다가 나중에 달게 먹고 싶을 경우 꿀로 조절하면 좋습니다."
1332,송편은 추석 때 햅쌀과 햇곡식으로 만들어 한 해의 수확을 감사하며 조상의 차례상에 바치던 명절 음식입니다.
