,0
540,"1990년대 말의 외환위기와 최근 미국과 남유럽 발 글로벌 금융위기로 불확실한 경제상황을 겪어 온 한국은 지속적이고 안정적인 성장 전략을 추구해야 합니다. 이럴 때일수록 우수한 인재를 얼마나 확보하고 있는지가 국가와 기업의 경쟁력이며 미래를 결정짓는 중요한 잣대입니다. 각 분야의 핵심인재를 보유하고 육성하며 글로벌화를 통해 지속적인 성과향상을 이루는 것이 국가와 기업의 최대 과제일 것입니다.최근 인적자원개발 관련 용어는 엄청난 속도로 늘어나고 있습니다. 조직의 팀플레이어로서 인적자원개발(HRD) 전문가와 실천가의 역할에 중대한 변화가 일어나서 고용서비스, 훈련개발, 보상과 복리후생 영역의 역량만으로는 충분하지 않습니다. 이제는 재무, 마케팅, 생산, 프로젝트관리, 국제경영, 구매와 계약과 같은 주요 비즈니스 분야의 용어들을 이해하고 사용할 수 있어야 합니다. 즉, HRD 실천가는 조직경영자의 전략적 동반자가 되어야 합니다. 이에, 사단법인 한국기업교육학회(Korean Society for Learning and Performance)는 전문가 집단의 도움으로 HRD 용어사전을 편찬하게 되었습니다. 이 용어사전을 통하여 인적자원의 확보, 육성, 활용 분야를 이해하는데 필요한 핵심 정보를 독자들에게 제공하고자 합니다.이 사전은 기업, 산업체, 정부기관, 교육기관, 비영리조직의 HR 또는 HRD 기능에 적용되는 간단한 정의들도 포함합니다. 다학문적 접근으로 경영학, 경제학, 행정학, 사회학, 심리학과 교육학의 관점이 반영되어 있습니다. 그 중에도 인사조직관리, 노동경제, 인사행정, 산업조직심리, 고용정책, 진로상담, 성인교육, 학습과학, 교육공학 전문가들이 분야별로 그리고 통합적으로 의견을 수렴해서 HRD의 핵심용어들을 정리하였습니다. 이 용어사전에는 두음문자, 약어, 용어들이 포함된 1,600여 핵심용어가 가나다순으로 수록되어 있습니다. 처음에는 편집위원회에서 관련 국내외 문서를 취합하여 4,000여 용어로 시작했으나, 유사어를 통합정리하고 HRD분야의 관련성을 논의하는 과정에서 축소된 것입니다.이 용어사전은 독자들이 HRD와 교육훈련 프로그램, 서비스, 활동에서 최대한의 결실을 가져오는데 도움을 주고자 설계되었고, 인적자원(HR) 부문의 전문가뿐 아니라 조직경영자들과도 효과적으로 교류하는데 도움을 주고자 준비되었습니다. 이 사전이 좀 더 정확하고 완전하며 쉽게 구성되도록 많은 노력을 쏟았습니다. 그럼에도 사용자의 입장에서 보면 이 사전의 도처에 흡족하지 못한 부분이 있을 것입니다. 어떤 독자는 특정 용어의 정의에 동의하지 않을 수도 있고 어떤 용어에 대해서는 더 완벽한 정보를 이미 가지고 있을 수도 있습니다. 물론 편집위원회는 사용자 여러분의 질책과 피드백을 받아들이고 일정기간 동안 준비를 거듭하여 개선하여 나갈 것입니다.본 용어사전이 모습을 드러낼 때까지 많은 시간과 노력을 같이 해온 분들께 감사를 드리고 싶습니다. 무엇보다도 이 사전을 시작하고 일관성을 유지하면서 수많은 모임을 주관하시고 집필위원과 검토위원의 다양한 의견을 조정하면서 끝까지 마무리해주신 숙명여대의 이영민 교수님께 감사드립니다. 또 본 학회 학술위원장으로서 용어사전의 방향과 학술적 노력의 표본을 제시하며 이영민 교수님과 함께 공동편집위원장을 기꺼이 맡아주신 경인교대의 최욱 교수님께 감사드립니다.실질적으로 본 용어사진을 집필하고 검토해주신 28명의 위원님께 특별히 감사드립니다. 이 분들은 공공연구소, 민간연구소, 정부, 기업, 국내외 대학에서 모두 HRD분야의 전문가로서 명성이 있는 분들입니다. 업무가 바쁜데도 불구하고 여러 번의 회의에 참가하시면서 묵묵히 원고를 집필하고 검토하여 주셨습니다. 그리고 이영민 교수님을 도우면서 지난 10개월 이상을 본 용어사전과 같이 살다시피 해온 숙명여대의 최인경, 김지은, 이화여대의 박경연, 나연이, 송희영 선생님께는 필설로 다 못할 고마움을 느낍니다. 마지막으로 우리 노력의 결과가 한권의 책으로 세상에 나올 수 있도록 해주신 (주)중앙경제의 대표이사님과 무결점의 출판을 추진해 오신 임직원들께도 심심한 사의를 표합니다."
541,"인간의 이성과 합리적인 측면에 중점을 두고 인간의 행동을 이해, 규명하려는 과학적 관리론의 인간관을 말한다. 경제인 가설에 의하면 인간은 경제적 보수의 극대화 또는 경제적 욕구의 만족을 추구하며, 경제적 보상의 극대화를 위한 이성적인 선택과 합리적인 행동유형을 보이는 존재이다. 이러한 가설은 인간이 경제적 보수를 제공하는 행동유형을 선택한다는 것을 전제로 하며, 인간 행동에 대한 동기부여를 경제적 보상을 통해 하려는 여러 가지 인간행동 이론을 뒷받침하고 있다. 인간은 이기적 존재이며, 이기적이기 때문에 경제적일 수밖에 없다는 것이 경제인 가설의 핵심이다. 즉 인간은 인간 본성의 이기심이 자신에게 이득이 되는 생각과 행동을 하게끔 하는데 이것이 경제인으로 살아가게 하는 원동력이 된다는 것이다."
542,"교육훈련 측정 5단계 중에서 1단계로 프로그램에 대한 교육참가자의 반응 또는 이해관계자의 선호도를 측정하는 것을 의미한다. 주로 교육훈련프로그램에 대해 학습목표와 교육내용의 일치도, 교육내용의 유익도, 강사의 전문성, 내용구성의 적절성, 강의환경, 교육기자재, 교육진행에 대한 만족도 등을 측정한다. 이 평가는 교육을 실시하는 프로그램의 효과보다는 교육과정에 참여한 사람들의 반응만을 측정한다는 차원에서 단순 선호도 측정이라는 한계를 가지고 있다."
543,"해당 직무를 성공적으로 수행하는데 필요한 인력의 업무지식, 업무기술, 업무능력에 대한 조건 등을 상세히 기록한 문서를 의미한다. 여기에는 교육수준, 직무경험 등이 포함되며 주로 모집과 선발에 활용된다. 직무수행을 위하여 개인이 갖추어야 할 인적요건에 중점을 둔다는 관점에서 직무기술서와 차이가 있다."
544,"제안(proposal)의 질을 높이고자 하는 토론방법인 악마의 주장법에서 악마의 역할을 하는 사람으로 본래 제안을 반대하는 의견을 말하도록 되어있다. 악마의 주장법에는 집단을 둘로 나누어 한 집단은 본래의 의견을 제안하게 하고, 다른 집단은 이에 대한 반대의견을 펼침으로써 본래 제안의 약점을 보완하고 수정하여 최종 대안을 도출하게 한다. 이 방법은 원래 천주교의 성인추대심사에서 추천된 후보의 성인 추대 불가이유를 주장하도록 역할을 부여받은 사람을 악마라고 명명한데서 기인한다."
545,"교육을 통하여 성취해야 하는 궁극적인 목표라고 할 수 있다. 가네(Gagne, R. M.)는 목표분류체계에서 언어정보, 지적기능, 인지전략, 태도, 그리고 운동기능 등의 학습성과 영역을 제시하고, 이들 학습성과 즉, 목표영역에 따라 가장 중요한 학습조건이 따로 있다고 가정하고 그에 따른 교수전략과 기법을 정의하였다."
546,"헌법의 정신인 직업선택의 자유와 근로권의 확보를 기초로 하여 모든 근로자에게 자신의 적성과 능력에 적합한 취업기회를 부여해 산업에 필요한 노동력을 충족시킴으로써 근로자의 직업안정과 고용촉진을 통해 국민경제 발전에 기여할 것을 목적으로 하고 있는 법이다. 이 법은 직업안정과 고용촉진기관의 조직권한, 균등처우, 직업소개사업과 근로자모집사업에 관한 규제, 위반사항에 대한 벌칙 등을 규정하고 있다."
547,"정책목표를 설정하고 정책대안을 개발, 선택하여 정책 및 의사를 결정하는 일련의 과정을 의미한다. 정책형성의 과정은 주로 특정 과제를 설정하고 정책을 입안하는 계획과정, 정책을 결정하고 실시하는 실시과정, 그리고 정책의 실행 결과를 평가하는 평가과정 및 피드백을 거쳐 이루어지게 된다."
548,"조직내 종업원이 자신이 실제로 느끼는 정서나 감정을 표현하지 않고 조직이 바람직하다고 여기는 정서나 감정을 표현하기 위해 노력하는 것을 정서노동이라 한다. 애쉬포쓰(Ashforth, B. E.)와 험프리(Humphrey, R. H.)는 정서노동을 내적으로 감정을 관리한다는 혹쉴드(Hochschild, A. R.)의 관점과는 다르게 실제 관찰 가능한 감정의 표현에 주목하여, 정서노동을 ‘적절한 정서를 표현하는 행동, 즉 표현규범에 순응하는 행동’이라고 정의하기도 하였다. 모리스(Morris, D.)와 펠드만(Feldman, L. D.)은 정서노동을 대인과의 상호작용하는 동안 조직적으로 적절한 정서를 표현하도록 요구되는 노력, 계획, 통제로 정의하는데 정서표현 빈도, 정서표현에 대한 주의집중, 정서표현의 다양성, 표현정서와 체험정서의 불일치 등 4가지 차원이 있음을 제안하였다."
549,특성평가는 개인의 개인적 특성을 평가하는 것을 의미한다. 구체적인 특성평가방법으로는 평가자가 피평가자를 측정하기 위한 특성항목에 적당한 점수를 부여해서 평가한 후 평가된 점수를 선으로 이어서 개인의 특성을 시각적으로 파악하는 도표척도법이 있다.
550,"욕구와 거의 동의어로 사용되는 용어로 엄격히 구분하면 욕구는 생리적 결핍 혹은 과잉에 의한 심리적 긴장 상태를 의미하는 반면 동인은 욕구에 의한 잠재적 힘을 실제로 어떤 목표를 향해 특정한 행동 양식으로 이끌어 가는 것을 의미한다. 즉, 동인은 행동을 유발하는 직접적인 힘을 의미한다."
551,"학습을 위한 특정한 장소로, 학습촉진을 위한 학습자료 등이 제공되며, 학습을 지원하는 직원들이 있는 곳이다. 학습센터는 성인학습 스타일에 맞추어 자기속도에 맞는 자기 주도적인 학습을 위한 개별교수에 초점을 맞추어 발전되었다."
552,수많은 변수들의 내용을 단순화하기 위한 목적으로 여러 개의 서로 관련이 있는 변수들을 몇 가지 요인으로 묶어 가공의 공통변수(요인)를 구함으로써 원래의 변수들을 요인들의 선형함수로 표현하는 통계분석방법을 의미한다. 이 방법은 다수의 판단준거 혹은 도출된 결과나 문제들의 상관관계 혹은 상호관련성을 이용하여 변수 속에 내재된 요인을 찾아내고 이들이 지니고 있는 특성으로 전체 자료가 가지고 있는 특성을 설명하는 통계기법이다.
553,"학제적 분야로 어떻게 학습에 일어나는가에 대한 과학적 이해와 함께 효과적인 학습을 지원하기 위한 학습환경의 설계와 실행에 대한 연구까지 포함하는 학문영역이다. 학습과학에 대한 연구는 인간의 학습을 다루는 전통적인 인지심리학, 사회심리학뿐만 아니라 컴퓨터과학, 교육심리학, 뇌신경과학, 인류학 등의 이론이 학제간으로 접목되고 있다. 학습과학의 주요 관심대상은 커리큘럼 설계, 비공식 학습환경, 교수방법, 정책적 개혁 등으로 그 범위가 확대되고 있다."
554,"특정한 사물이나 인물에 대한 개인의 반응에 영향을 미치는 학습된 내재적 상태. 학자에 따라 여러 가지로 정의되나, ① 행위 그 자체가 아니라 행위 의도이며, ② 다양한 상황에서 태도의 대상에 대한 개인적 반응(행위선택)의 일관성을 통해 추리될 수 있으며, ③ 경험을 통해 학습된다는 것이다. 일반적으로 인지적, 정의적, 행동적 속성들로 구성된다. 인지적 속성이란 어떤 태도 대상에 대한 생각(아이디어 또는 범주), 정의적 속성은 그 대상에 대한 생각에 수반되는 감정(좋다 또는 싫다), 그리고 행동적 속성은 그 대상에 대하여 어떤 행위를 하려는 의도(준비성)를 의미한다."
555,"의사결정 모형 중에서 현실적으로 의사결정 세계와 밀접한 모형도 있고 그렇지 못한 것도 있다. 의사결정을 연구하는 학자들은 의사결정 현상의 상황적응적 이해를 원칙적으로 강조하고 있다. 이러한 원칙에 입각하여 연구된 것 중 가장 대표적인 모형으로 드레프트(Daft, R. L.)에 의해서 만들어진 상황적응적 의사결정 모형이 있다. 그가 고안한 모형을 살펴보면 의사결정 상황을 목표 불확실성과 기술적 불확실성으로 분류해 놓고, 이를 기준으로 4가지의 상황으로 구분하여 각 상황에 맞는 접근방법을 제시해 놓았다.목표의 불확실성은 조직이 추구하는 목표에 대한 관리자의 동의에 의해 결정된다. 목표의 불확실성은 문제의 확인 단계에 특히 중요하다. 조직의 목표에 대해서 경영자에 의해 합의가 있을 때 문제의 확인은 용이해진다. 기술적 불확실성은 어떻게 조직목표에 도달하는가에 대한 동의와 이해라 할 수 있다. 즉, 조직목표의 달성방법에 관한 합의, 이해, 지식수준 등에 의해 결정되는 것이다. 기술적 불확실성은 문제의 해결단계에서 특히 중요하다. 문제해결의 수단이 확실히 이해되었을 때 대안에 대한 비교적 확실하고 정확한 평가가 이루어질 수 있다. 수단에 대한 이해 정도가 정확하지 않았을 때 대안에 대한 정확한 평가는 이루어질 수 없고, 직감, 판단, 시행착오 등이 중요한 의사결정 기준이 된다."
556,"유효수익률(effective yield)이라고도 하는데 일정투자기간 중에 실제로 실현된 이자수입과 재투자수익, 자본손익의 합계액인 실현총수익에 대한 매입가격의 비율을 말하며, 재투자율을 각각 다르게 해서 산출하고 일정투자기간 만료일 현재의 시장가격에 의거 자본손익을 계산한다. 실현수익률의 첫째 장점은 수익률을 계산할 때 실현가능한 재투자율을 적용할 수 있기 때문에 보다 정확한 수익률을 산출할 수 있다는 점이다. 둘째 장점은 이자지급방법이나 원리금상환방법 등이 서로 달라 만기수익률로는 수익성을 상호 비교할 수 없는 경우 실현수익률에 의해 그 수익성을 비교하는 것이 보다 적절하다는 것이다."
557,행동이나 수행을 서술하기 위해 숫자를 사용하는 것으로 특히 교육프로그램 등 각종 처치변인의 효과성을 알아보기 위하여 각종 통계방법을 활용하여 숫자 등의 양적데이터로 이를 규명하는 것을 의미한다.
558,"‘동일직업 또는 동일직종’의 근로자들이 그들이 소속하는 기업이나 공장에 관계없이 지역적, 횡적으로 노동조합을 조직하는 것이다. 따라서 직업별조합의 순수한 형태는 단일의 직업이나 직종에 의해 조직되는 것이지만, 산업의 발전에 따라 직업이나 직종 또는 노동력 구성에 있어서 그것들의 비중이 변화하게 되었다. 최근에는 산업별 노동조합이 직업별 노동조합을 대체하는 추세가 늘고 있다."
559,"구성원들의 경영참가를 높이기 위한 방법으로서 생산액의 변동에 임금을 연결시켜 산출하는 것이다. 개인 및 팀의 원가절감 아이디어 창출 · 운영을 목적으로 노사 모두의 대표자로 구성되는 생산위원회와 심사위원회를 중심으로 운영하며 구성원들의 생산과 품질개선을 위한 제안시스템을 가동하며 회사의 예산 수립시 참여한다. 실제로 구성원들에 대한 보상은 제안시스템을 통해 달성한 생산성 및 품질향상으로 획득한 원가절감에 의해서 실시되고 보너스는 일정기간 동안 구성원과 조직이 기대한 원가절감액에서 실제 절약한 비용을 뺀 나머지를 모든 구성원들에게 금전적 형태로 제공된다. 미국의 매사추세츠 공과대학 스캔론(Scanlon, J.) 교수가 고안하였다."
560,"조직에서 성과창출을 위해 구성원들이 갖추어야 할 역량을 정의하고 역량을 발휘하는 행동특성을 도출하여 측정이 가능한 행동지표로 개발함으로써 개인별 수준을 평가하고 피드백을 통하여 역량수준 향상을 지원하는 것을 의미한다. 역량평가는 업적평가와 종합적으로 산정되어 조직 및 구성원들의 성과보상, 승진 및 이동 등의 인사자료로 활용되고 있다."
561,"행동주의 심리학의 조작적 조건형성이론에서 사용하는 개념으로서, 불쾌한 자극의 제거를 통해 습득한 지식이나 기술을 강화시키는 과정이다. 반응 혹은 행위 뒤에 학습자들이 혐오하는 자극을 제거함으로써 그 반응 혹은 행위가 일어나는 확률을 증가시키는 강화절차이다. 특히 이 경우의 강화물을 지칭하여 부적강화물(negative reinforcer)이라 한다. 정적강화와는 대비되는 개념이다."
562,"목표지향평가는 미리 정해둔 목표를 얼마나 달성했는지를 판단하는 형태의 평가를 말한다. 목표지향평가는 목표중심평가로도 불리는데, 타일러(Tyler)에 의해 가장 널리 퍼지게 되었다는 점에서 ‘Tylerian’평가라고도 불린다. 교수설계에서 목표를 우선적으로 명확히 설정하고 이어서 이 목표를 바탕으로 평가문항을 작성하는 것은 목표지향평가의 전형이라고 볼 수 있다. 대부분의 행동주의 및 인지주의를 기반으로 하는 교수설계에서는 이러한 목표지향평가가 보편적이다.이 평가의 장점은 무엇보다도 구체적으로 진술된 목표를 바탕으로 하기 때문에 평가기준이 명확하게 된다는 점이다. 둘째, 목표와 평가가 직접적으로 관련이 있기 때문에 프로그램의 모든 활동이 연계성을 갖게 된다는 점이다. 셋째, 평가와 목표가 동일한 내용에 대해서 평가를 받게 되기 때문에 학습자의 동기를 유발할 수 있다는 장점도 있다. 넷째, 목표와 평가를 일치시킴으로써 목표의 달성 여부를 통해 전체 활동의 효과를 확인할 수 있고 이를 바탕으로 관련자(교수설계자, 강사, 학생) 등의 책무성을 부여할 수가 있다.반면에 목표에 상술된 것만 평가를 하게 된다는 것에서 다음과 같은 제한점이 있다. 첫째, 교육에서 목표로 진술되지 못하는 것이 많이 있는데, 이에 대해서는 평가를 할 수 없게 된다. 둘째, 교육 자체가 역동적인 과정이기 때문에 목표로 설정된 것, 그리고 그에 따라 구성된 프로그램을 따라 수업이 진행되지만, 대개의 경우 그러한 과정에서 부수적으로 얻게 되는 것이 있다는 점이다. 이러한 것들은 목표에 들어 있지 않기 때문에 평가를 할 수 없다. 셋째, 목표에 의해 평가가 이루어지기 때문에 평가가 강조되고, 결국 수업 자체가 평가를 위한 것이 될 위험이 크다. 마지막으로, 목표와 평가가 부각됨으로써 교육활동 자체가 갖는 의의를 해칠 위험도 있다."
563,"조직 생활에 대한 경험과 업무 노하우가 풍부한 선배 직원이 직접 후배직원들을 지도하고 조언해주는 활동으로 조직이 전략적인 차원에서, 핵심인재로 성장할 가능성이 있는 구성원들을 집중적으로 관리, 지도, 조언함으로써 실적향상을 유도하는 인재육성 방법이다. 일상 업무현장 속에서 구성원간에 상호작용을 통해 학습이 이루어지기 때문에 교육효과가 우수하다. 최근 많은 국내기업들이 이러한 멘토링의 효과를 인식하여 신입사원 교육의 일환으로 멘토링제도를 도입하고 있다. 후견인, 벗바리, 빅브라더, 가디언 등 회사마다 사용하는 명칭은 다르지만, 선배 직원들의 적절한 조언과 코치를 통해 신입 직원들의 조직 및 업무 적응도를 촉진한다는 근본목적에는 별 차이가 없다."
564,"가치 판단에서 통계적인 수치에 따른 효과성 분석같은 양적연구법과 대비되는 방법으로서 연구자가 연구대상자와 분리되지 않고 적극적으로 상호작용하며 연구결과의 의미와 맥락을 파악하는데 의의를 두는 연구방법이다. 모든 연구대상의 의미, 경험, 그리고 견해를 강조하며 귀납적 방법을 통해 실험실이 아니라 자연적인 환경에서 사회현상을 이해하는데 도움을 주는 근거이론(Grounded Theory)을 개발한다. 질적연구는 여러 가지 다른 환경과 상황이 있음을 인식하고 연구결과를 일반화시키기 보다는 특정한 상황에서의 특수성을 인정하는데 중점을 둔다. 심층인터뷰, 참여적 관찰, 직접관찰, 비구조적면접, 민족지학(ethnography) 등은 질적연구법의 대표적인 예라고 할 수 있다."
565,"대용승진이란 조직구조의 경직성을 완화시키고 융통성있는 승진관리를 수행하기 위해서 직무내용상의 실질적인 변화는 없지만 직위나 직책의 변화를 격상하여 형식적인 승진의 모양을 갖추게 하는 승진제도를 말한다. 승진적체 현상이나 인사체증에 따른 사기저하를 방지하기 위해 탄력적으로 사용되는 승진제도로 준승진(quasi promotion), 대리승진(substitution promotion), 건승진(dry promotion), 대우승진 등의 용어들과 비슷하게 사용된다. 즉, 대용승진은 특정 구성원이 승진의 자격과 요건을 갖춤으로써 승진에 대한 필요성은 있으나 적합한 직책이나 변화된 직무를 위임하기 어려운 상황에서 직무내용의 변화나 권한구조의 실질적인 변화 없이 지위와 직책 등의 명칭상의 승진인 형식적인 승진을 말하며, 이에 따른 임금과 보상, 사회적 신분 등의 부수적인 혜택을 받게 된다."
566,"리더십을 리더와 부하간의 상호작용을 중심으로 나타나는 과정으로 개념화한 이론이다. 리더-부하 교환이론은 리더의 행위나 특성에 초점을 두는 이론이 아니라 리더와 구성원간의 관계에 초점을 두고 있는 이론이다. LMX 이론은 한 집단의 리더는 각각의 부하와 서로 다른 관계를 형성하고 부하들 역시 리더와의 관계를 각각 다르게 지각함으로써 집단 내 구성원의 수만큼 서로 다른 상사-부하의 관계가 형성된다는 것으로, 리더십 범주 내의 구성원간의 관계를 중시함으로써 리더십을 집단수준에서 일어나는 현상만으로 가정한 평균적 리더십 유형(average leadership style：ALS) 이론들의 기본 가정에 도전하는 것이다."
567,"근로자의 임금크기가 생산성을 결정하는 요인이 된다는 이론으로 근로자의 임금은 근로자의 생산성에 따라 결정된다고 설명하는 전통적인 임금이론과는 정반대의 견해이다. 즉, 근로자의 임금이 높으면 이직률이 줄어들어 생산성 유지는 물론 직장을 잃지 않으려고 열심히 일할 것이므로 자연히 생산성이 올라간다는 것이다."
568,"직원이 해외 과제 수행을 허락하고 임무를 완수하게 하기 위해 제공하는 보상금이다. 이 수당은 기본급에 대하여 일정한 비율의 금액을 가산하는 것이 일반적이다. 해외 과제를 수행하면서 일어나는 문화적, 개인적, 업무적 적응의 필요성을 위한 보상이라고 할 수 있다. 해외주재수당의 지급 형식에는 일괄 지급과 정기적 급여에 함께 지급되는 방식이 있다."
569,"현장훈련과 비교하여 직장외훈련(Off-the Job Training)이라고도 불린다. 현장 외 교육 또는 집합교육이라고도 번역되어 ‘일을 실시하는 장소를 떠나서 직무수행에 공통적으로 필요한 지식, 기술, 태도에 대해서 시행되는 교육훈련’을 의미하며 구체적으로는 업무수행과정 외에 각별히 시간과 장소를 선택해 행하는 직업(업무)외 연수(훈련)의 총칭이다. 직능별 교육, 계층별 교육 등의 집합교육, 사외 강습회의 참가, 연수원 합숙교육 등은 대표적인 직장외 훈련이다."
570,"둘 또는 셋 이상의 원리나 법칙을 다양한 문제상황에 적용할 수 있는 능력을 기르기 위한 고차적인 학습이다. 이 학습의 궁극적인 목적은 문제에 직면했을 때 과거의 경험이나 지식을 유용하게 활용하여 창조적 활동이나 반성적 사고를 통해 의문을 제거하고 명료화하는데 있다. 브랜스포드(Bransford, J. D.)와 스테인(Stein, B. S.)은 문제해결의 일반적인 과정으로 다음과 같은 과정을 제안하고 있다.① 문제의 확인(identifying problems)② 문제의 정의(defining problems)③ 대안의 탐색(exploring alternatives)④ 계획의 실행(acting on a plan)⑤ 효과의 확인(looking at the effects)"
571,"근로자의 직무능력 향상을 위하여 직업훈련 및 교육훈련을 실시하는 사업주와 자기능력개발을 위해 노력하는 근로자에게 훈련비용을 지원해주는 사업으로서 사업주, 중소기업, 실업자, 재직근로자 등의 분야로 나누어 직업능력개발계좌제, 근로자능력개발카드제, 직업훈련생계비 대부, 사업주에 대한 각종 훈련비지원, 실업자 훈련비지원 등 다양한 지원제도를 실시하고 있다."
572,"차이성(差異性)과 대비되는 개념으로서, 자기와 자기 자신이 동일시되는 상태를 일컫는다. 고프먼(Goffman, E.)에 의하면 정체란 자신의 행위를 구성하는 상황하에서 어떤 독자성을 표현하거나 또는 성취하려는 개인의 시도를 포함한다. 이것은 개인의 심리학적 특성과는 다른 것으로 가상자아(virtual self)와 사실자아(actual self) 사이에 존재하는 개인의 실체를 일컫는다. 가상자아란 환경적 요인으로부터 영향을 받아 변화될 수 있는 개인의 특성임에 반해, 사실자아는 환경적 요인의 영향이 있더라도 변하지 않는 개인의 실체라 할 수 있다."
573,"교육이 생산성을 향상시키는 것이 아니고 신호역할을 한다는 이론으로 사용자들은 신규채용 근로자들의 실제적인 생산성이 어떻게 나타날지에 대하여 확실히 알 수는 없지만 생산성과 상관관계가 있다고 볼 수 있는 몇가지 지표를 관찰할 수 있다. 이러한 지표로서는 연령, 성, 경력, 교육, 기타 개인적인 특성들이 있는데 이들 중 연령, 성과 같은 것은 변경될 수 없는 것이며, 정규교육 등과 같은 것은 근로자들이 획득할 수 있는 것들이다. 이와 같이 개인에 의하여 획득될 수 있는 지표를 신호라고 할 수 있다."
574,"기업경영을 실천할 수 있는 인재를 전략적으로 육성하기 위해 기업 내에 설치된 교육기관을 말한다. 일반적으로 연수원, 인재개발원, 교육원으로 통용되고 있다. 설립목적은 기업의 경영방침, 전략, 기업문화 등을 체득해 차세대의 리더를 육성하며 또한 인재육성의 교육내용과 기업전략을 일치시키는 것이다. 대표적인 기업 내 대학으로 GE Crotonville연수원, 모토롤라 대학(MU), 도요타 인스티튜트, 삼성인력개발원, 포스코 인재개발원 등이 있다. 유사용어로는 사내대학이 있다."
575,"프로그램의 결과로 인한 업무현장에서의 행동 변화나 특정 분야에서의 적용 및 수행결과 정도를 의미한다. 교육훈련평가 5단계에서 3단계에 해당하는 것으로 교육결과 교육생의 지식, 기술, 태도상에 변화 즉, 학습성취도가 있었다는 전제가 있어야 한다. 현업적용도의 측정 주체는 교육부서에서 실시하는 경우가 많은데 현업에서의 활용 책무성은 교육훈련에 대한 최종 책임이 있는 현업의 부서장이 하는 것이 타당하다. 측정방법은 통제/실험집단 비교분석, 인터뷰, 설문지, 실행계획, 관찰 등이 있다. 필립스(Phillips, J. J.)는 전체 교육과정의 30%에 대해 측정할 것을 권장하고 있다."
576,비자발적 이직은 근로자가 퇴직을 원하지 않는 상황에서 사용자인 회사의 입장에서 강제적으로 퇴직을 하게 되는 현상을 말한다. 비자발적 이직은 3가지로 구분될 수 있다.첫째는 근로자가 회사와의 고용계약 및 규칙의 내용을 위배하거나 불충분한 업무성과를 수행했을 때 발생하는 영구해고(discharge)둘째는 경제적 불황이나 회사의 재정적 고충 등으로 인력을 감축하는 시도로 발생하는 일시해고(lay off)셋째는 정년퇴직(retirement)
577,"비고츠키(Vygotsky) 등의 학자가 1920 ~1930년대부터 연구하기 시작한 심리적 메타 이론, 패러다임에 관한 이론으로서 복잡한 인간의 활동, 사회현상을 설명하고자 하는 목적을 가지고 있다. 활동이론에 따르면 개인이 사회환경과 상호 작용할 때 공구의 생산을 초래하게 되고 이 공구는 개인의 정신 과정의 외면화된 형태로 다른 사람들이 접근, 사용 가능하게 함으로서 결과적으로 사회 교류현상을 활성화 시킨다는 이론이다."
578,"학습과 역량개발의 70%는 현업에서 이루어지고, 20%는 코칭이나 멘토링, 나머지 10%는 공식훈련(formal training)으로 달성된다. 이 모형은 교육/훈련체계에 커다란 paradigm shift를 가져왔다. 즉, 교육/훈련으로 조직의 성과 향상을 창출하기 위해서는 HRD의 역할이 단순히 좋은 교육/훈련프로그램만을 개발/운영하는데서 탈피해야 함을 의미한다. 이 모형에 입각하면 HRD는 교육과 함께 코칭이나 멘토링을 제공함은 물론, 참가자가 이를 현업에 성공적으로 적용하기 위해 교육참가자 직속상사가 적극적으로 지원하도록 설득하고 실행해야 함을 요구받고 있다.구체적인 전략으로 교육 직후 참가자들이 교육 실행 계획(action plan)을 작성하고, 현업 복귀 직후 직속 상사와 만나 20분 동안 교육 실행 계획을 바탕으로 현업 적용을 협의하고 지원받는 방법 등이 널리 활용되고 있다. 또는 구성원이 받은 교육을 현업에 적용할 수 있도록 적극적으로 지원하는 것과 관련된 교육내용을 관리자 교육에 필수로 포함시키는 전략도 통용되고 있다."
579,"조직몰입의 3가지 차원인 감정적 몰입, 지속적 몰입, 규범적 몰입 중 하나이다. 지속적 몰입은 조직에 계속 남아 있으려는 태도로서, 조직으로부터의 이탈에 대하여 부정적인 감정상태를 보인다. 따라서 지속적 몰입이 높은 구성원은 이직의사가 낮고 조직에 대한 지속적 헌신을 할 가능성이 높다."
580,"직업훈련에 관한 제반 정보를 컴퓨터를 통하여 온라인으로 제공해주는 시스템이다. 노동부와 한국고용정보원이 운영하고 있는 정보망으로 고용정책 및 제도, 훈련프로그램과 과정, 자격시험 및 직업정보, 직업관련 주요 통계 정보 등 수요자 중심의 인적자원종합정보망이 해당된다."
581,"조직이 기존의 규범, 절차, 정책, 목표 등에 의문을 품고 이를 수정할 때 발생하는 학습으로, 조직의 지식기반이나 역량을 확장시키기 위한 학습을 의미한다. 이중순환학습은 역설경영을 실현하는 구체적인 방법 중의 하나인 역설적 학습과정으로서 상호모순적인 경영환경의 갈등상황에 직면하게 될 때 새로운 방식을 탐색하는 학습형태를 의미한다. 여기서 역설경영이란 양자택일식 경영을 지양하고 상충되거나 모순적인 요소를 동시에 추구하는 경영 방식이다."
