,0
1249,"비타민은 크게 지용성과 수용성으로 분류할 수 있다.지용성 비타민은 지방(기름)에 잘 녹는 비타민으로 비타민 A, D, E, K가 여기에 속한다. 주로 식품 속의 지방과 함께 섭취되어 소화되며, 간이나 지방세포, 주로 피하지방 조직에 오랫동안 저장된다. 그러므로 지방이 결핍된 식사를 지속하거나 지방 소화에 문제가 생겨 체내 지용성 비타민이 부족하게 되면 수 년이 지난 후에 이들 비타민의 결핍 증상이 나타날 수 있다. 반면 과량 섭취 시에는 체내에 축적되어 독성을 유발할 가능성도 있다.수용성 비타민은 체내에서 물에 녹아 운반되는 비타민을 말하며, 비타민 B 복합체와 비타민 C가 여기에 속한다. 수용성 비타민은 체내 조직에 저장되지 않기 때문에 매일 음식을 통해 공급해 주어야 하며, 과잉 섭취 시 신장을 통해 소변으로 배출된다."
1250,"오늘 밤은 어깨에 힘을 주고, 성인 카페오레를 마신다칼루아 커피 리큐어는 젊은 사람들에게 인기있는 술이다. 이렇게 상품명인 칼루아를 사용한 칵테일은 다른 커피 리큐어로 대용할 수 없다는 점이 불편하다.그러나 젊은 사람, 특히 젊은 여성들의 지지는 수그러들지 않는다. 그녀들이 좋아하는 밀크 커피에 약간 술을 탄 것이 힛트의 원인인 것 같다.이 칵테일을 전후해서 카보이라는 위스키 밀크가 유행했다.밀크가 들은 칵테일로서 유명한 에그 노그도 인기가 있다. 추운 밤에는 밀크를 데워서 만든 핫 칼루아 밀크를 권한다.제조방법재료칼루아 | 30~45ml우유 | 잔량부분1. 텀블러에 칼루아를 넣는다.2. 얼음을 넣고 우유로 채운다."
1251,고소하고 단백한 참소라! 참소라 드시고 맛과 건강을 챙겨보세요. 타우린도 풍부해 성인병 예방에도 좋답니다.
1252,- 탄수화물 : 0.7g- 단백질 : 45.1g- 지방 : 83.4g- 당류 : 0g- 나트륨 : 1152.79mg- 콜레스테롤 : 79.44mg- 포화지방산 : 24.8g- 트랜스지방 : 0.7g
1253,"엄마가 모유수유를 할 수 없는 상황이라면 분유를 먹여야 한다. 분유 고르기, 젖병 소독법, 분유 먹이는 자세 등 분유수유를 제대로 하는 단계별 노하우를 살펴보자."
1254,"
	보드게임은 대화와 상호작용을 유도하는 특성 때문에 교육이나 심리치료의 일환으로 사용되기도 한다. 그런 만큼 처음부터 기능적으로 사용할 목적에서 기획되는 게임들도 있는데, 이런 게임들이 대중적으로 쓰이게 되는 경우는 드물다. 
	
	기능적인 목적이 확실한 게임일수록 어느 정도 재미에서 손해를 볼 수밖에 없기 때문이다. 하지만 때때로 기능과 재미를 모두 잡아낸 게임이 등장하기도 하는데, 이런 게임은 대개 명작이라 불린다. 
	
	'감성 게임'이라는 애칭으로 자주 불리는 <딕싯>도 그런 경우다.
"
1255,곡물로 만든 스코틀랜드의 브랜디로 정도의 차이는 있으나 대부분 맥아가 들어간다(아일랜드에서는 whiskey로 쓴다). 아이리시 위스키는 라이 위스키나 버번 위스키가 주를 이루는 아메리칸 위스키와는 구분된다.
1256,"여성의 자궁 안에 피임 장치를 넣어 수정란이 착상되는 것을 막는 피임 방법입니다. 예전에는 구리가 감긴 작은 기구를 사용하였으나, 요즘은 호르몬 성분이 들어 있는 특수한 모양으로 고안된 장치인 루프가 주로 쓰입니다.루프의 피임 원리는 자궁내막에 경증의 염증을 일으켜서 수정란의 착상을 방해하는 것입니다. 또한 구리나 호르몬을 입힌 자궁 내 장치는 배란 방해, 정자의 운동성 교란 등의 효과도 있습니다.  염증 발생, 자궁 외 임신 등의 가능성도 있어 주의해야 합니다. 골반염 등의 염증이 생기면 루프를 제거하고 치료를 받아야 합니다.루프를 사용한 경우 1년간 피임의 실패율은 1% 이하입니다. 아기를 갖고자 하거나 더 이상 사용을 원하지 않을 경우 루프를 제거하면 임신은 가능합니다. 만일 루프를 낀 채로 임신이 되었을 경우 그 임신을 원한다면 초기에 루프를 제거하면 됩니다.보통 생리가 끝난 직후에 산부인과에서 시술을 받는 것이 좋습니다. 시술은 몇 분만에 끝날 정도로 아주 간단하므로 겁 먹을 필요는 없습니다. 또한 장치가 자궁 안에 제대로 놓여 있는지 6개월에 한 번 정도 체크를 받는 것이 좋습니다. 종류에 따라 다르지만 일반적으로 3~5년간 사용 가능합니다.부작용으로는 삽입 직후 복통이 생길 수 있으나 하루 지나면 대부분 사라지고, 월경 시 생리통이 생기기도 하며, 불규칙인 출혈이 있을 수 있습니다. 제품에 따라 월경량이 많아질 수도 있고 적어질 수도 있습니다.


		
		자궁 내 피임 장치, 루프
	
"
1257,"
	돼지고기. 멧돼지과의 포유동물로 정육을 식용으로 소비할 목적으로 사육한다. 
	
	수컷 돼지는 베라(verrat), 암컷은 트뤼(truie)라고 부르며 어린 돼지는 월령에 따라 각각 고레(goret), 포르슬레(porcelet), 누랭(nourrain) 또는 쿠뢰르(coureur)라는 명칭으로 불린다. 
	
	돼지는 인간과 공생하는 가축이 되었고 남은 음식 쓰레기를 먹고 살기 때문에 일부 지방에서는 불결함이라는 딱지가 붙기도 했다. 
	
	중세부터 전통적으로 집안의 잔치가 있을 때는 돼지를 잡았고 이는 풍성한 식량을 제공했다.
"
1258,"생후 4~6개월의 아기들 중에서 모유수유를 하는 아기들의 경우, 꼭 성장곡선을 활용해서 체중증가율을 확인해야 한다. 모유수유는 아기들의 건강을 위해서 매우 중요하지만 분유처럼 아기들이 얼마를 먹었는지를 정확히 확인하기는 어렵다. 특히 순한 아기들의 경우 엄마의 젖꼭지를 빨다가 잠이 드는 경우가 많으므로, 아기가 얼마나 모유를 섭취했는지 꼭 성장곡선을 통해서 확인해 보아야 한다.성장곡선 상에 체중증가율이 감소하는데 엄마 젖을 더 먹이기 어려운 경우라면 인공수유로 모자라는 수유량을 보충해 주어야 한다. 성장지연과 발달지연을 보인 아기들 중에서 모유수유를 한 아기들이 많았다는 영국 런던대학 팀의 연구결과가 있었다. 그 이유는 모유수유를 하는 경우 수유량이 부족한 것을 조기에 발견하지 못하기 때문이다. 이를 통해 우리는 수유량의 부족이 뇌 발달 지연을 가져오므로 모유수유를 하는 아이일수록 성장평가를 더 꼼꼼히 해야 한다는 결론을 얻게 되었다.이스라엘 아동발달연구소 팀의 일원으로 영국 런던대학 팀으로부터 연구방법에 대한 훈련을 받은 후 성장지연으로 철분부족을 보이고 발달지연을 보이는 아기들에 대한 연구를 진행한 적이 있다. 자료수집을 위해 이스라엘의 지역 보건소에 비치되어 있던 모든 아기들의 성장곡선을 분석하였다. 지속적으로 체중감소를 보인 아기들은 경제적으로 어려운 지역에 거주하여 정기적으로 보건소를 방문해 검사받지 못한 아기들이었다. 모유수유로 인한 영양공급의 부족이 조기에 발견되지 못하면 이렇듯 영아기에 발달지연의 결과를 가져온다.영양공급의 부족은 또 철분결핍성 빈혈을 가져오기도 한다. 생후 6개월 된 아기를 안고 한 젊은 엄마가 연구소를 찾아왔다. 임신했을 때 보건소에서 성장곡선의 중요성에 대한 필자의 강의를 듣고 아기를 낳자마자 2주마다 체중을 확인하면서 모유수유를 하다가 성장증가율이 감소되는 것을 발견했다고 했다. 그리고 병원을 찾아가 피검사를 한 결과 철분결핍성 빈혈 판정을 받고 철분제를 먹이기 시작했다는 것이다. 아기엄마의 모유량이 부족했던 모양이다. 스스로 성장곡선에 체중 증가율을 기록하고 성장지연을 조기발견 하는 젊은 엄마들을 볼 때면 큰 보람을 느낀다.아기 때의 철분부족은 단순히 빈혈이라는 건강상의 문제만 일으키는 것이 아니라 뇌 발달을 저하시키기 때문에 뇌 발달을 돕기 위해서도 꼭 조기에 발견해야 한다. 철분이 부족한 아기들은 신경발달에 영향을 미쳐서 산만해지고 밤중 수면도 어려워지기 때문에 조기에 발견되지 못하고 장기간 지속되는 경우 영유아기의 발달지연으로 이어질 수 있다.생후 6개월 이전 철분결핍성 빈혈의 원인은 대부분 모유수유량의 부족 때문이다. 따라서 부모가 모유수유를 결심했다면 우선 성장곡선을 확인하고 2주마다 체중을 측정해야 한다. 이때 중요한 것은 기저귀를 채우고 체중을 측정하는 경우 기저귀와 기저귀에 묻은 소변의 무게 때문에 정확한 측정이 어려우므로 기저귀를 간 상태로 측정해야 한다는 것이다."
1259,야구와 비슷한 룰을 가지고 있으나 전혀 다른 스포츠로 영국과 과거 영국 식민지였던 국가들을 중심으로 활성화 되어 있는 구기 종목이다.
1260,"운동은 크게 유산소 운동과 무산소 운동, 두 가지 유형으로 구분된다. 이것은 운동 시 필요한 에너지원(ATP)을 어떤 방법으로 만들어 공급하느냐에 따라 분류한 것이다. 일반적으로 이 두 가지 운동의 에너지 생산방식은 동시에 이루어지지만, 운동 강도와 지속시간에 따라 운동 시 관여 비율에 차이를 보이기 때문에 유산소 운동과 무산소 운동으로 구분한다."
1261,"고추장이 주재료인 새빨간 음식의 대명사가 바로 떡볶이다. 매운 음식을 잘 먹지 못하는 아이들조차 연신 물을 들이켜며 먹을 정도로 누구나 좋아하는 떡볶이는 우리나라의 대표적인 간식이기도 하다. 요즘에는 떡볶이가 변신을 거듭하여 카레, 크림소스, 짜장, 해물, 갈비 등을 넣어 만든 떡볶이까지 만들어졌다."
1262,맥문동은 난과 비슷하게 생긴 관상식물의 뿌리를 말하는데 보통 차로 달여서 먹는데요. 몸에 좋은 맥문동에 대해 알려드립니다.
1263,갓과의 식물로 전통적으로 김치의 재료로 쓰입니다. 일반 갓과 비교하여 독특한 향이 매력적인 돌산갓으로 요리를 하면 밥도둑이 따로 없습니다.
1264,"




















 외국어표시


Walnut




분류


특용작물류 > 종실류 




원산지


터키, 이란, 이라크, 소련 남부, 히말라야 




주요 생산지


경북 김천, 충북 영동, 전북 무주, 전남 영광




유사재료 


땅콩




특징


호두나무의 열매로, 자양제 · 강장제로서, 유정(遺精) · 변비 치료에 쓴다. 한국에서는 정월 대보름날 이 호두를 귀신을 쫓는 부럼으로 쓴다.




음식궁합


호두와 곶감은 기침에 좋고 콜레스테롤을 떨어뜨리는 데 효과가 있다.  




효능 및 영양성분 


양질의 지방이 60~70%를 차지하고 리놀렌산과 비타민 E가 풍부해 동맥경화를 예방하고 호두에 풍부한 지방산과 비타민 E는 항산화 작용을 도와 피부 건강에 도움을 준다.




열량 


100g당 652kcal




활용 


주로 생식을 하나 신선로, 과자, 엿 등에 넣어서 먹기도 한다. 




고르는 법


들어서 무게가 느껴지고 껍질을 까지 않은 것이 좋다. 작고 구멍이 뚫린 것은 벌레 먹은 것이다.




손질법


섭취 시 두들겨 껍질을 깨고 알맹이를 빼낸다. 호두의 껍질을 벗길 때에는 물에 잠시 불렸다가 이쑤시개로 껍질을 까면 잘 까진다. 




보관법


호두껍질을 깐 후 알맹이는 금방 산패되기 쉬우므로 껍질째 밀폐용기에 담아 냉동 보관하면 오래 두고 먹을 수 있다.




먹는법 


주로 생식으로 먹기도 하지만 과자나 요리에 넣어 고소한 맛을 살려준다.

















호두란?

























호두나무의 열매로 이란이 원산지로 한국에서는 정월 대보름날 귀신을 쫓는 부럼으로도 사용된다. 중국은 한(漢) 나라 장건(張騫)이 서역(西域)에서 들여왔고 한국에는 고려 시대에 유청신(柳淸臣)이 원나라 사신으로 갔다가 가지고 와서 고향인 천안에 처음으로 심었다는 것이 정설이었으나, 일부 학자들은 초기 철기시대의 유적인 광주 신창동 저습지 유적에서 호두가 출토된 것을 근거로 원삼국 시대에 유래되었다고 주장하기도 한다. 현재 미국 캘리포니아주가 전 세계 호두 공급량의 66%를 차지한다. 호두는 크게 한국호두, 페르시아호두, 신농호두로 대별되고 있다. 한국호두는 페르시아호두의 변종으로, 수세가 강건하고 잎에는 털이 없으며 잎 끝은 다소 둥글다. 핵의 껍질은 두껍고 주름이 적으며 인(仁)이 충실하다. 주요 품종으로 천안, 대람, 황금, 불로, 부농 등이 있다.또한 페르시아호두는 현재 구미 대륙에서 재배되고 있는 우량품종으로, 세계 각지에 퍼져 있다.      호두의 영양 및 효능호두는 많은 양의 지방과 단백질을 함유하고 있다. 호두의 속살에는 기름이 60~70% 정도 함유되어 있고 단백질 15~20%, 탄수화물 4~5%, 이외에 여러 가지 비타민, 광물 질염 등도 함유되어 생으로 먹거나 빵, 과자, 사탕, 우유 등과 같이 먹기도 한다. 뇌세포를 활발하게 하는 건뇌식품이며, 기억력을 좋게 해주기 때문에 시험 준비를 하는 자녀들에게 좋다. 호두의 지방은 리놀산을 비롯한 불포화지방산으로 되어 있기 때문에 동맥경화를 예방하는 작용이 있어 성인병 예방에 좋다고 한다. 또한 호두에는 무기질과 비타민B1이 풍부해서 매일 먹게 되면 피부가 고와지고, 노화 방지와 강장 효과도 뛰어나다.     호두 고르는 법겉껍질이 깨져있거나 혹은 작고 구멍이 뚫린 것은 벌레 먹은 것이니 가급적 피하는 것이 좋다. 겉껍질 제거된 알맹이만 팔기도 하지만 유통과정에서 산패의 우려가 있기 때문에 껍질이 있는 것이 가장 좋고 알이 굵고 들어서 무게감이 느껴지는 것이 좋다.      호두 손질법호두를 깔끔하게 쪄낸 후 껍질을 살짝 두드리면 알맹이를 손쉽게 꺼낼 수 있다. 미지근한 물에 10~20분 담가두거나, 끓는 물에 식초 1큰술을 넣고 호두를 살짝 담갔다가 건져내면 속껍질을 쉽게 제거할 수 있다.     호두 보관방법호두는 지방이 많고 산화되기 쉬워서 가능한 껍질이 붙은 채로 냉동 보관하면서 먹는 것이 좋다. 겉껍질을 벗긴 것이라면 밀폐용기에 담아 빛이 없고 서늘한 곳에 보관해야 하며 가능한 갈색 속껍질은 있는 것이 좋다.(속껍질에 항산화 성분 등 우리 몸에 이로운 성분이 들어 있기 때문) 냉동, 냉장 보관한 호두를 사용 시엔 기름기 없는 팬에 살짝 볶아서 사용해야 고소한 풍미가 살아난다.       호두 활용방법
















식재


용도


활용 메뉴 




호두


디저트


호두파이, 호두강정




샐러드


견과류 부재료로 활용




조림


호두건새우조림




볶음 


호두멸치볶음 




기타 


호두기름, 화장품 원료  

















호두에 부족한 단백질과 칼슘을 우유와 섭취하면 보완된다. 열매는 다량의 지방유, 단백질, 탄수화물과 소량이 무기질을 함유하는 영양가 높은 식품이다. 주로 생식을 하나 신선로, 과자, 엿 등에 넣어서 먹기도 한다. 호두의 지방유는 호두유라고 하며 질이 좋은 건성유로서 영하 22도에서도 얼지 않는다. 식용은 물론 그림물감의 제조에도 쓰인다.














[참고자료]- 한국민족문화대백과, 한국학중앙연구원- 농림수산식품교육문화정보원- 쿡쿡TV- 위키백과 











"
1265,미국의 대표적인 후식으로 꼽히는 사과파이. 유럽에서 소시지나 돼지고기 요리에 곁들이는 튀긴 사과. 과일 자체로도 달콤한 맛이 좋은 인기 만점 과일의 여왕 사과입니다.
1266,"그리스 신화의 영웅. 펠레우스(Peleus)와 바다의 여신 테티스(Thetis)의 아들. 발뒤꿈치를 제외하고는 불사신(不死身)으로서 걸음이 몹시 빠르며, 트로이 전쟁에서 활약하다 트로이의 왕자 파리스(Paris)에게 발뒤꿈치에 화살을 맞아 죽었다고 한다. 아킬레스 건이란 명명은 이 신화에서 유래되었다 한다. 호메로스의 서사시《일리아스(Ilias)》를 보면, 아킬레스는 무장(武將)으로 활약하며, 트로이를 공략하던 중 어릴 적부터의 친구인 파트로클로스(Patroklos)가 전사하자 그의 혼을 위로하기 위해 장례 경기를 개최하기도 한다. 《일리아스》의 제23가(歌)에 나오는 '파트로클로스 추모 경기(Athla epi Patroklos)의 각종 운동 경기(수레 경기, 복싱, 레슬링, 달리기, 창 싸움, 원반던지기, 활쏘기, 창던지기)는 미케네 문명과 그리스 문명 당시의 체육 경기를 엿볼 수 있으며 체육사적으로 중요한 의미를 가지고 있다."
1267,시판 마요네즈와 달리 느끼하지 않고 깔끔한 맛이 좋아요.
1268,"비타민 B는 처음에는 각기병(beriberi)을 치료할 수 있는 하나의 수용성 물질로 생각했으나 계속된 연구결과 비타민 B는 몇 가지 화합물질로 구성되어 있음을 알게 되었다. 이에 여덟 종류의 비타민 B를 '비타민 B군(群)'이라 하고 각각을 구분하였다.비타민 B1은 수용성 비타민으로 비타민 B 복합체 중에서 순수한 형태로 얻어진 최초의 비타민이기 때문에 비타민 B1이라고 명명하였다. 그 후 비타민 B1의 구조가 유황을 함유하고 있는 비타민이라는 의미에서 'thi(o+vit)amin', 즉 thiamin(티아민)이라는 화학명이 붙여졌다. 이 명칭에서 thio는 '황(黃)'을 의미한다.문자와 숫자로 표기되는 비타민 B는 B6와 B12 단 두 가지이며 나머지는 각각 고유의 명칭이 있다. 즉 티아민(이전에는 비타민 B1이라 부름), 리보플라빈(B2), 나이아신(B3), 판토텐산, 비오틴, 엽산 등으로 부른다. 그러나 비타민 보충제의 표시에는 옛날 이름이 사용되기도 한다.티아민은 가운데 위치한 탄소에 질소가 함유된 육각형의 환과 황이 함유된 오각형의 환이 연결되어 있다. 티아민 중앙에 위치한 탄소와 각 고리의 화학적 결합은 열에 장시간 노출될 때 쉽게 파괴되어 티아민의 기능을 잃어버린다.비타민 B1은 낮은 농도에서는 능동적 수송에 의하여, 그리고 높은 농도에서는 수동적 확산에 의하여 주로 소장(小腸)에서 흡수된다. 혈액 내에서 티아민은 형태 그대로 적혈구 세포에서 조효소의 형태로 운반된다. 티아민은 잘 저장되지 않으며 과량을 섭취한 경우에는 주로 소변을 통해 즉시 배설된다.체내 총 비타민 B1의 80%는 티아민의 조효소 형태인 티아민 피로인산(thiamin pyrophosphate, TPP)으로 존재하며 탄수화물 대사를 비롯한 에너지 대사에 참여한다.모든 세포는 에너지를 필요로 하기 때문에 티아민의 결핍은 신체 모든 기관에 영향을 미칠 수 있다. 또한 신경과 근육 활동에 필요한 영양소이다. TPP는 DNA와 RNA의 합성에 필요한 오탄당 인산경로에 관여하는 효소의 조효소로 작용함으로써 핵산 합성에 관여한다.성인 체내의 비타민 B1 총량은 약 30㎎ 정도이며, 전체 함량의 약 50%는 골격근에 함유되어 있으며, 나머지는 뇌, 간, 심장, 신장 등에 분포되어 있다. 반감기는 9∼18일 정도로 추정되므로 지속적으로 섭취해야 한다.일상의 식사에서 부족한 비타민 B1을 보충할 목적으로 섭취하는 건강기능식품의 기능성은 ① 곡류(당질) 섭취량이 많을수록 비타민 B1의 필요량 증가, ② 에너지 대사에 관여(당질의 적절한 대사를 촉진시켜 음식으로부터 에너지를 만들도록 도움) 등이다."
1269,"경상북도 경주시 교동에 있는 통일신라시대에 지어졌던 교량으로, 조선시대에 유실된 것을 2018년 4월 국내 최대 규모의 목조 교량으로 복원하였다. 경상북도 경주시 교동 163-1에 위치하는 통일신라시대의 교량(橋梁)으로, 조선시대에 유실되어 없어진 것을 고증을 거쳐 2018년 4월 복원을 완료하였다. 《삼국사기》에 의하면 통일신라시대 경덕왕 19년(760년)에 지어진 것으로 기록되고 있으며, 경주 월성과 남산을 연결하는 역할을 하였다.1984년 11월 26일부터 1986년 9월 8일 까지 진행된 두 번의 복원설계를 위한 자료수집과 발굴조사를 통해 나무로 된 다리가 있었음을 처음으로 확인하였고, 2008년부터 2013년까지의 공사로 길이 66.15m, 폭 13m, 높이 6m의 교량 복원이 완료되었다. 2016년 4월부터 시작된 다리 양 끝의 문루(門樓) 2개동을 건립하는 공사를 진행하여 2018년 4월 준공되었다.문루(門樓) 2층에는 출토된 유물과 교량의 건축 역사를 보여주는 디지털 전시관을 설치하며, 월정교의 역사와 복원과정 관련 영상도 상영한다. 경주시의 신라 왕경 8대 핵심유적 복원 정비사업 중에서 첫 번째로 완성된 월정교 복원사업은 이후 진행될 황룡사, 신라왕궁, 쪽샘지구, 신라방 등의 복원 정비공사에도 많은 참고가 되고 있다."
1270,- 탄수화물 : 61g- 단백질 : 5g- 지방 : 0.7g- 당류 : 0g- 나트륨 : 20mg- 콜레스테롤 : 0mg- 포화지방산 : 0g- 트랜스지방 : 0g
1271,담백한 맛이 일품인 연두부는 양념장 하나만으로도 근사한 요리가 된답니다. 두부 중에서 가장 부드러워 노인들이 특히 먹기 좋은 식재입니다.
1272,"로스팅은 커피 가공과정에서 가장 중요한 부분으로 커피 고유의 맛과 향, 신맛과 쓴맛의 정도를 결정짓는 핵심 테크닉이다. 약하게 로스팅할수록 신맛이 강해지고 강하게 볶으면 쓴맛이 강조된다. 이 때문에 로스팅 레벨에 따라 커피의 종류를 나누기도 한다.커피는 기호식품이다. 진하고 깊은 쓴맛의 커피를 좋아하는 사람이 있는가 하면, 연하고 신맛이 좋은 커피를 즐겨 마시는 사람들도 있다. 이 중 어떤 맛을 추구할 것인가가 바로 이 로스팅 단계에서 결정된다. 따라서 로스터는 생두의 특성을 잘 파악하고 있어야 하며, 소비자의 기호에 부응할 수 있는 적절한 로스팅 테크닉을 갖추고 있어야 한다. 아무리 좋은 생두라도 블렌딩이나 로스팅 단계의 테크닉이 전제되지 않으면 맛과 향이 제대로 살아나지 않기 때문이다."
1273,"설사는 단순히 음식을 많이 먹어서, 혹은 스트레스로 인해 나타나는 증상일 수도 있다. 내장에 기생충이 있어도 설사를 할 수 있으며, 소화기에 이물질이 있거나 곰팡이에 감염되었을 때에도 설사를 할 수 있다."
1274,"
	2006년까지만 해도 한국 보드게임 산업은 비교적 간단한 관습을 따르고 있었다. 당시엔 국내에 외국어판으로 먼저 들어와 충분히 검증된 게임만 한국어판을 출시하는 것이 당연시되었고, 주로 보드게임 카페가 유행하던 2003년 즈음에 흥행한 게임들이 그 대상이 되었다. 
	
	그렇게 한국어판으로 출시된 게임 중에는 <할리갈리>처럼 한국어판으로 더 큰 성공을 거둔 게임이 있는가 하면 <코요테>처럼 명성에 비해 별로 빛을 못 본 게임들도 있었다.
"
1275,"


 


이미지 크게보기














생산자

                                        안호이저 부시 인베브(Anheuser Busch Inbev)

                                


맥주구분

                                        위트 에일(Wheat Ale)

                                


원산지

                                        아르헨티나(Argentina)

                                


알코올

                                        4.2도

                                


용량

                                        473ml

                                


용기구분

                                        캔(Can)

                                


생산주기

                                        상시

                                


가격제공처

                                        와인21

                                





"
1276,- 탄수화물 : 2.7g- 단백질 : 1.75g- 지방 : 1.06g- 당류 : 0g- 나트륨 : 74.79mg- 콜레스테롤 : 0mg- 포화지방산 : 0g- 트랜스지방 : 0g
1277,피부 보습에 도움을 줄 수 있음(생리활성기능 2등급)
1278,"날치알은 바다에 날치가 지나가는 길목에 벼짚단 등을 부려 놓으면, 날치가 수초로 착각하여, 알을 뿌리고 지나가는데 이것을 수거해서 세척과 조미 등을 한 것을 말한답니다. 미네랄이 풍부한 날치알에 대해 알아봅시다."
1279,"누구나 그리고 언제, 어디서나 할 수 있는 운동이 달리기다. 달리기의 경기 종목으로서는 단거리달리기, 중거리달리기, 장거리달리기, 마라톤 등이 있다. 걷기나 조깅과 달리 경쟁적인 운동으로 운동 강도가 높기 때문에 체력이 좋거나 달리기에 익숙한 사람이 하는 것이 좋다. 그리고 달리기는 심장, 폐, 근육 등에 자극을 많이 주므로 운동효과를 증가시켜 운동능력을 향상시킬 수 있다."
